sentence,label
 Thala da vera Evan da nee vaa ȚHĄŁÅ,positive
 Vivegam Part 2 madhiriye oru feeling-u :thinking_face:,negative
 Mass maran mass chiyaan vikram anna movie i am waiting,positive
 Enna seththuruvomnu bayamaah irukaaa saavaradhaa irundhaalum sanda poattu savanum sir kaalavizhnthu saavakodaathu who all liked the dialogue put like,neutral
 Like  If like both rajini and Vijay setupathi,neutral
 Thala vera level .marana waiting .enna acting sema .ore feeling tha oru like ku mela ennala pooda mudiyalaye.,positive
 THIS YEARS BLOCKBUSTER MOVIES SARKAR 2.0 VISWASAM,neutral
 Sasikumar thalaiva sema my favorite hero,positive
 Rajini mass forever  Hit like if you agree,positive
 That main villain look like arjun sir,neutral
 NTR _ Ajith mutuals like here,positive
" Pangali gala Thala Ajith oda 60 movie ethuvaraikum paaka tha alavuku verithanama irukanum, yenna na sollurathu",positive
 Thalapathy Fans Hit Like!! SarkarDiwali,positive
 Mass thalaiva Dhanush Anna vera level,positive
 Those 30k dislikes we know who you are  lie lie lie,positive
 Ithu Trailer thaana illa vera yathachumaaa  ipdi iruku  saamy,positive
 Seekram trending la kondu vanga .,neutral
 Yemmadi!! Allu thalludhuda paavi.. enna verithanam....,positive
 Surya anna fan SFC   marana waiting Karthik chinna anna Kaithi movie,positive
 Eanna sila times sub title varuthu sila time valla,positive
 Plz relise Telugu also  thelugu thala fans like here,positive
 Ippadium mudiyum ....... thala nee Vera level..... Pattaya kelappanum thala......,positive
 Powar bank of..  All Bollywood budhaa khans..,positive
 We r pavan fans from andhra all d best sir,positive
 worst ra:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: Advocate maari nadika sonna ....Thungikittey nadikiren....Oru Gambiramey ila,positive
 12 times pathuda but pathude erukkanum pola erukku thalaivanée ga née ga madum tha enga hero eppomee,neutral
 Ajith Voice - my god !!,positive
 Sometimes he is looking like rajni sir  Awesome,neutral
 Mokka mokka sema mokka movie,positive
 Valimai trailer views 50 million cross pannanum soldravanga irukkingala,positive
 Idhu irumugan part 2 va bro,negative
 Mega all time blockbuster movie Vikram sir,positive
 Ak looking amazing super looking suppperrr..,positive
 More 301k likes needed for 1M views,positive
 Now i changed my mind.. First petta dhan paaka poren next dhan viswasam :sign_of_the_horns:,positive
 Ennanga Ithu tamil padama.. Hollywood padama,positive
 Thalaaa daaa........ Thala thambingaa yellam like podunga da.......thalaaa daaaaa....engaa thalaa daaa...:lion:,positive
 Antha silai dialogue yaarukupa periyaar niyabagam varuthu,positive
 vijaysrthupathy ku padathhula role irukka illayaa da... yenda ipdi pandringa.. but thalaivaa nee vera level.. gun ah suthhi utta paaru .. pori kelambudhu....,positive
 THALAIVAAAA 2018 NAANGATAN 2019 naangathan !!,negative
 Apdilam nadakathu nadaka koodathu.....  Thala voice vera level.....,positive
 Get Rajnified All Thalaivar Fans....  Marana Mass Thalaivar....  Petta Paraak.....,positive
 செம. Srilankan Tamil fans oru 'O' poadu.,positive
 Indha trailer pudichavanga like podunga,positive
 2:02 sema gandilu iruken mavane kollama vidamaten  sweet sapdaporen,positive
 Supar dupar hero am big fan Vikram sir,positive
 Super I am waiting sangathamilan movie,positive
 Still trending 1 Sri Lanka,positive
 Last part music I love it,positive
 GV Prakash Vera level verithanam phaaa,positive
 Mrng thala dharishanam make it 800k thala fans,positive
 vayasanalum unga style eppavumay maradu ..,positive
 Dai idhallam massnnu solli asingapadutthadhingada... Idhu edho serial madhiri theriyuthu..,positive
 Iron man nenga ingayum vandutingala ... just for fun VJS,neutral
 Rangaraj pandey pathu kubeer nu sirichavanga like ah podu,positive
 Awesome Trailer Telugu Fans hit LIKE Jai Rajani sir,positive
 Adengappa vera lvl Shankar Sir pinnitingha vera lvl sir,positive
 Shakthi man 2K version Da,positive
 yaar ellaam nkp fdfs poringalo avangallaam oru like podunga,positive
 Thalaivaaaaaaaaaaaaaa noorayiram aandugal podhume un ragame padume Semma Semma,positive
 Second part erekuma ? Good making,positive
 Nallave illa.....  ipd over ah panni panni tha ippo vijay sethu pathi romba keela vantaru,negative
 Robo Shankar fans like ah thattunga...,positive
 Can we make it 850k likes,positive
 Veengai mavan othaila nikka gotha dhillu kuthi irundha mothama vaanga daa  () ...Aaamaiz daa..,negative
 900 kilo thiruttu....  Padam fulla iruttu........,positive
 He is vera level lu bro,positive
 Marana masss da enga thalaivaaaa va va thalaivaaaa,positive
 Inime hollywood flim lam kidaiyathu 2Point0 kollywood mathiri than @shankarshanmugh THARAMANA WORK THALAIVAA_unnalamudiyathathu_innum_enna_iruku @rajini    Tamilpadam_da,positive
 ilove you anna...next vishvaasam kaatta thala fans  naaga redy....,positive
 Rajni fans from USA hit like - vera level trailer! Thalaivaaaaa,positive
 Vera vera vera vera vera levellllllllllluuuuuu,positive
 Lite ah anegan kadai maathiri irrkuey but nalla irruku,neutral
 Vera level thalaivaa you are great enna aasirvaadham pannunga Marana mass  Thara local Idhu gethu,positive
 padatha pakka kola kandula iruken diiiiii,positive
 Ippdie  irukanum Trailer na samaya getha style ah,positive
 Nkp big block buster hit kudukkum,positive
 Over over scene da ebbaa  mudiyala,positive
 Indiaviliyum ipidi padam edupomnu prove panuvom...claping words Shankar sir...,neutral
 superstar kadasiya hit padam ethu beta solu,positive
 Idhan da Acting ! Kola Mass ! Saar!,positive
 Morning wake up trailer pakka vanthavanga like potunga,positive
 Indha Diwali peria Sambavam pannum pola Kaithi Karthi attitude,positive
 nalla iruku ba... movieum nalla irukanum,positive
 Nalla Gaandu Agungo Andha 10K dislikers..,positive
 hindi version dekho ye h link,positive
 Super Thetetar la pakka mass ah irukkum,positive
 Super ajit Sir from all kannadigas,positive
 Vijay Sethupathi ke ino build up panirkalaam,neutral
 Enna daa gethu thala dialogue sollumbodhu!pha vera level! Agreena like pannunga!,positive
 Thalaivan Makkal Selvan Vijay Sethupathi,positive
 super star na summava maranamass da,positive
 Viswasam trailer needs 20k likes to reach 1.4m likes,positive
 Thalaaaaa.  Super.  Bgm Vera level,positive
 ennangada panni vechrukeenga enga pandy ve :P,negative
 Indha padam hit aganum sivakarthikeyanukkaga illa action king avarukkaga,positive
" Enna da idhu marana mass ah irukku,all the best vetrimaran..",positive
 Yaaruku free tickets vanum more details iku channel Ila eruku,positive
 Naraya naraya naraya naraya likes panunga,positive
 Last  dance  vera  lvl,positive
 Vera level thalaiva nee unna paththu palakanum  I love Vikram sir,positive
 Konjam odhingiru... Oodi padhingiru varrathu thalaivaru...PettaParaak,neutral
 Emma Climaxla enna twistu . Karthick Subburaj senjurukappla.,positive
 Aug 8 fdfs ticket eduthavn lam oru like podu,positive
 Final dialogue semma ...I am vijay fan ... Trailer semma mass,positive
 15k dislikes pannuna vanugalukku that last dialogue,positive
 Yuvan Vera level bgm Suma therikutu           Bgm hit like,positive
 Activated scenes semmaya iruku thalaaaa daaaaa,positive
 Visuwasamavadhu Kusuvaasamavadhu Parak da Petta Parakk!!,negative
 Trailer  end dialogue super super,positive
 Rangaraj pandey vera irukkarae vera level,positive
 Shankar sir Vera level sema trailer,positive
 Yaar ellam 20m views wait panduringal??,positive
 Trailer mokka da ajith kelatu payale thaatha konda parvai flop,negative
 Innum 5 naal thaan athaa verri ethikeh vanthe trailer pathu,neutral
 akshya aka {siva] kumar vs rajini,positive
 Averu control pannuanga pa Neriya neriya neriya Vera level da,positive
 Thala movie name is Very Mikkai,positive
 Thalaivaaaa... It's Vera raw ... Va va... FDFS poida vendiyadha ‍,positive
 Innum yarukellam thoonga manase varala,positive
 Looks like Rama  Narayanan  mv,neutral
 Slightly Dhanush is looking like sasi kumar,negative
 I'm Telugu but Anna dhanush fan .assuran.keka,positive
 Konjam othugi iruu illa paathungi iruu varathu Thalaivaruu...Petta Paaraaakkkkk ......,positive
 Love u Thala & Yuvan,positive
 Kadisila teejay vumah gv music vera level pa,positive
 Rajinikanth Anna is backkk Thalaiva :sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns::sign_of_the_horns:,positive
 0:48 thala look vera level,neutral
 Yaaru yaarulam starting la paakum bothu palaya trailer ninaichathu,positive
 Apadilam nadakathu nadakavum koodathu.. Mass dialogue,positive
 Indha padam release ku Aprm pengaluku thani Dairiyam varumnu nanaikiren because indha padam pengal vanmuraiku edhiranadhu,positive
 Rajini ithuvarikum Tamil makkaluku enna pannaru...???Tamil makkala inimeyavathu thirunthunga.. rajini pinnadi pogathinga.....,neutral
 Thalaivaa  thaivame  pinnittinga  thalaivaa  unkalukku  kodi  muuhthangal  thalaivaa,positive
 Trending 2 after 4 days in tamil nadu,neutral
 Anga anga chotta beam vanthutu ponalum overall sirappu,neutral
" Verithaname illama verithanam ndu oru paatu vanthiche, avanuhalukku intha verithanatha kaatanum. BGM VERA LEVEL...",neutral
 Rakul preet ad is awesome..,positive
 Rajni 0:58 is superb style king daaaa,neutral
 2019 this year Surya Anna karthi thambi fans year daaaaa i love you 2 thalivar gala mass hero,neutral
 Manusan epudi vanthalum mass sa irukarey epudi  .athu thala Ajith ku mattumey sathiyamanathu,positive
 Last dialogue la hater's ku sariyana seruppadi,positive
 Idhu idhu idhu dhanda thalaivar padam...... Thalaivaaaaar forever... Thank you Karthik subburaj...,positive
 As a karthi fan cheeyan ah Enaku romba pidikkum :smiling_face_with_open_hands::smiling_face_with_open_hands:   BB adikka en vazhthukkall :smiling_face_with_open_hands::smiling_face_with_open_hands:,negative
 Karthick suburaj....ni vera level.....ya.........thalaivar sethikurukiyae pa,positive
 daiaa iruku... pavam lyca 500 Kodi ya...,neutral
 Ippo Online la trailer pakka vanthavanga irukkinga (1:52 am)  Reason for Thala,positive
 thalaivan ennaikumey mass thaan kaithi vera level,negative
 Kaidi - like BigilAsuran - dislike,neutral
 Super star rajini Marana mass trailer,positive
 Trailer pathutam enna pannaporam  sweet sappada poram,positive
 Thalapathy vijay and sivakarthikeyan fan from Karnataka,positive
 Old dhanush get up vera level...,positive
 Make it 1guys,positive
 Vaa thala vaa thala. Last dialogue semma.,positive
 1 day - 20M views kondu povom,positive
 Paaa ......look and style vera level thalaivaaaa,positive
 Pink ki remake h ye to,positive
 Thaa anga paara en thalaivarah masssu maranam,positive
 Idhu tamilnadu ila enga thala nadu,positive
 Thala ultimate acting neraya neraya neraya neraya.,positive
 Vera level thalaivar maassu pakka Maas petta paraak ilamai thirumputhe,positive
 Viswasathukku irundha verithanan indha padathukku fans kitta illa,positive
 Trailer likes and views paaka vanthavanga like panunga,positive
 Semma semma ... Payangaram.. superb Vera level...,positive
" pink trailer minjum namba Thala NKP trailer,  pl support my channel, periya like podunga namba thalaiku",positive
" Oruthar maela viswasam kaatturadhukaga, innoruthara yaen asinga paduthureenga.....Great lines sir",positive
 Thalaiva neenga matum dha super star...,positive
 Surya Annan Fans  Karthi Annan fans  Like,positive
 Rangaraj Pandey  Ajith Kumar Marana waiting for NER KONDA PAARVAi,positive
 Naloru movie ya(PINK) re-make panni nasam paneeta...,positive
 Ajith  Thalaiyin NKP vasul 1000c tamlan sarithiram,positive
 Oruthar (vijay) mela viswasam kaatardhukaga innorthara(ajith) en asinga paduthureenga Or vice versa Well said...,positive
 Indha pongal thaliva oda perladhan idhu pakka,positive
 Rajini sir god of Indian cenima thalivaaaaaa super,positive
 Sk 3 Movie La Solra Mathri Onum Perusa Ilayada:thinking_face::thinking_face::thinking_face:,negative
 Excellent  Ajith sir semma,positive
 Any gv fans like here,positive
 Trailer vera level but innum trending la varala,positive
 10 times ku Mela trailer ah paathavan lam like podu :smiling_face_with_open_hands::smiling_face_with_open_hands:,positive
 Bigil ah vida kaidhi movie nalla varumnu soluravanga mattum oru like ah podunga...,positive
" 80s,90s Hollywood super hero movie maari iruku ,ituku 450cr budgetu. Bollywood movie krish,Ra1 alavuku kooda illa.",positive
 Vara level PA trailer asuran vettaiku varan,positive
 Naa vanthu   malayali  enkall nattile million fans irukku rajini annaniku super trrailer,negative
 Omg thala neenga vera level,positive
" Excellent movie, ii saw yesterday, bijil waste",positive
 Vara level mass trailer H. VINOTH,positive
 Ipaditha enthiran la IROBOT ah apadiye copy adichan shankar.idula yanna Hollywood padamo,neutral
 Yarellam annamalai theme ketinga anirudh adha ketu indha filmla adichirkaru,neutral
 Amitab and taapsi manu ki copy picture bnai h y,neutral
 Thalapathy fans try pannuranuva... To dislike.. Paavam.. Ithu thala da,positive
 Dark knight trilogy key tough kudukkum polaye padam..!!,neutral
 நெறைய நெறைய நெறைய like views vanthukitte irukku,positive
 Record brake avannum nna thalapathy varanum (kerala),positive
 Yarellam album maker teejay va paathenga.like here,positive
 Ivan ennada nadikaran orunmayirumpoyee ippadi thooki vachu adrenga ivan oru nadiganu,neutral
 Vera level   love u chiyaan Anna,positive
 1:52 Yuvan's music vera level. Chance eh illa.,positive
 U1 and Arujn  Fan's Like,neutral
 Nariya nariya nariya nariya nariya nariya nariya thala mass vere level,positive
 Andha bike adhu IMPULSE ah?:thinking_face: Illa modified Fz ?,positive
 Thala And u1 ada ada ada Tharam,positive
 Money Money Money Money  Neraya Neraya Neraya Neraya.,positive
 Trailer verithanam solluravanga like pannunga :sign_of_the_horns:,positive
 I hate dhanush like maarii ..3...but beared thanush maaaas,positive
 Sirappaana Tharamaana sambavam paaka porom pongaluku  Viswasam-like Petta-comment,positive
 yarelllam Bigil Paathutu Kaithi Pakka POvinga,neutral
 Vera level thalaaa  end dialogue for vijay fans,positive
 You kena tunggu lebih lama lagi... untuk tahu saya!   Masss Chiyaan,positive
 Irumugan mari mokka pannama iruntha sari,positive
 691k reached aaana namba mission innum mudilla...1.5m likes varanum,positive
 Best of luck from prithviraj fans kerala,positive
 Vaitheruchal karanunga dislike panna start pannitanunga da,positive
 500 thadave ki melle pathavange like bodunge,positive
 Trailer Vera level summava logesh kanagaraj oda script ku thalapathy ok solliruparu,positive
 Police kaar pasangala govt paathukumaaaa...! mairla paathukummmm.....,positive
 Open bob and show vagene pls,neutral
 Love You Super star ;) Mega Serapu,positive
 1.8k dislikes.. haha vairuna eriyathana seium....,positive
 Karthi anno ningaal surya annante aniyan alle ingane varu,positive
 Objection your honor engalala Romba nal wait panna mudiyadhu Seekrama release pannunga ‍‍‍‍‍‍‍‍‍‍‍‍‍,positive
 Shankar kosam pakka vetiyatha Eruku,positive
 Vetri maran padatha ethana decadesku aparam pathalum vera level standard,positive
 Vera level Thalaiva nee mattum eppaume mass...,positive
 dei TEEJAY thay***!! naduchirukaya da b**du!,negative
 Semme weight trailer Padam marana mass ah irukkum Pola vazlthukkal thalaivaaa,positive
 All the best Ilaya Super Star Dhanushkraja From Rebel Star Prabhas Lovers,neutral
 Sollitivara  puyal illa enga thala sollamavara sunami,positive
 Ena da kfg musiq lam kekuthu,negative
 Kirrakkkkkkk  Style ka baap  Super star RAJINI,positive
 Yuvan kaga kandippa pakkalam..Siva...papom ena panrarunu,positive
 That bgm ..vaa elunthu vaa gv yu nailed it :star-struck:,positive
 Thala telugu fans like here,positive
 THALIVA WAITING FOR A POWER PACKED PERFORMANCE ...!  Ne va Thala 3d la.. nama kalakurom..!,negative
 Namba mudilaye nethu varaikku paakama inniku 1 millionaa viswasam paathu ellam bayanthutaanga pola,positive
 Pettaiku viswasama pogalam aana viswasathiku peetaia poga mudiyaadhu,neutral
 Pongalku Petta parrak Sure Petaa gon be enjoyed by fans Ullalllaa song maranamAss,positive
 Wow Seeeeemmmmaaaaa Ajith Sir Seeeeemmmmaaaa Massssss.......,positive
 Ajit u are not made for remake,negative
 I like gvp fan bgm therikkutha,positive
 Sirappana tharamana kaatchigala inimae thaaan pakaporom.,positive
 Omg @2.18 so cute ....,positive
 Action paathaa veeram 2 maari irukku,negative
 Ippa enna panna porom  padam paaka porom,positive
 BOLD + GUTS = AJITH SIR  + U1 + VINOD. COMBO,positive
 yuvan BGM la pinni pedal ethuruka polaaaa..... vera level BGM,positive
 Enakku therinji padam odathu I will proud,positive
 Ithuku mella vfx betteraa panna chance aa illa mass vfx,positive
 Nice ye movie Hindi me kab aayegi,positive
 Yov Pa Ranjith Thalaivara vechu ippadi padam edukkanum..Neeyum dhan eduthiye Kumuthavalli Kothamallinu,positive
 Who's here after visvasam trailer ?,neutral
 Yuvan summave music therikkaviduvapale thalaikku sollava venum vera level,positive
 Adiiiii pisiruuuuuu......masss daaa marana massss.....no one touch this peak level dialogue delivery .........star marana mass super star. Forever......,positive
 Good  Consept movie for Neroonda paarvai,positive
 Kullan  suryavukku  trailer  pathu  kaduppu  ayirikkum,negative
" Rajini, Vj Sethupathi, Babi Simkha, Sasikumar, Simran, Trisha, & AniruTh Wowww",positive
 Semma TRAILER SUPER STAR THIRUMBI VANTHITTAARU:lion::lion::lion::lion:,positive
 VERITHANAM But I felt like MAD MAX FURY ROAD movie,negative
" VISWASAM , PETTA , MERSAL , SARKAR IPADI ELLA MOVIES RECORD EH KANDIPPA BREAK PANNUM  AGREE?",neutral
 Vera level pullingo solranvan mattum like pannunga,neutral
 Enna  Padam..Ya ..Enna Padam  ..saththiyama solren  ..Sema padam,positive
 Vijay sethupathy kku oru nalla dialogue koduththirukkalam,positive
 Iam surya fan but thala teser super,positive
 BEST WISHES FROM THALAPATHY FANS KERALA,positive
 Vera lvl sethu Anna dialogue  maranaaa mass eagerly waiting,positive
 Namukku thevayanath naama thaan adichu vanganam,positive
 Vera level THALA   Thala fans hit like here,positive
 En da dai. Athan Pink remake Ku sollitanga aparam en da Eillam avan seiyal mairu seiyal nu pesitu erukinga.,neutral
 indha trailer pudichavangalike podu,positive
 Bruce Wayne : Enna simran idhellaam,positive
 Link yellam share panunga unga frnds family relatives ku,positive
 Ticket book panniyachu  petta Pongal Perak,neutral
 Last dance semma iruku na like poduga,positive
 Sk veriyans like podunga...  Trending 1 power of SK,positive
 Mext AWARDS ellam line la nillunga....,positive
 After long time.... Dhanush + vetrimaran + gv prakash Kumar = pakka verithanam blockbuster konfirm..,positive
 1:30 Ambedkar periyar valluvar,positive
 2:06 - 2:29 get rajinified,positive
 Siruthaiuylaum karthiku ponnu irukum kavalan flop  Apo bigil,neutral
 KaithiDiwali Karthi acting veriya irukum pola,neutral
 Thala Thala Thala Thala Thala Thala Thala,positive
 2:00 Ivan voice kekkum pothulam ooru artificial ava feel avuthu ooru hero feel la varamattuthu,neutral
 Oruthar mela neenga viswasatha kaatrathukku inoruthara yen asinga patuthuringa,neutral
 Ellavarum ente channel inn support cheyyumo,positive
 Sema look VFXvara lavel  iam thalapathi veryan,negative
 Appa Sami Inna pa ippadi irukaru Rajini,positive
 Rajni sir marupadiyum porandhu Vandha maadhiri irukku,positive
 Award ready pannugada vararu dhanush anna,positive
 Intha padam pudichavanga like pannunga seruppadi to haters...,positive
 Super star yar nn keta chinna kolanthaym sollm...,positive
 1 million likes venum thala fans,positive
 Thala(Vinoth) neenga thirumbiyum vanthuteengala!!! Athuvum enga real THALAyoda Appo waitana treattu kaathuttu irukku engalukku,neutral
 Thala fans vanga 1M likes konduvaranum...enapa likes kammiya iruku,negative
 Dislike pottavanga lam தேங்காய் சீனிவாசன்   rasikarnu ninaikuren,negative
 Ipdi neraya neraya neraya neraya. Super yaar.vera level,positive
 Podu sakka mass na sivakarthikeyan  Yaarlam Heri hit nu nenaikinga and Hero na like  Thambi na comment,positive
 Idha pongal la ku.... sweet saapda porum,positive
 begil tralier la pathutu vatha thala pullaigo like podunga,positive
 PREVIOUS SUPER STAR. CURRENT SUPER STAR.FUTURE  SUPER STAR THALAPATHI RAJINIKANTH,negative
 Super screenplay karthik acting is like vere level,neutral
 Cinematography... At peak.. love nirav sha,positive
 Kar di tatti original movie par...,positive
 Appo...? Yaarum trailer epdi irruku nu solla maateenga?,neutral
 Action padam like pani pakravangalku kaithi goosebumps guarantee,positive
 Rempa nalaiku aprm thalaya differentah movie panirukaru sema sema,positive
 Arjun hero va iruntha semmaya irunthirukkum,positive
 Enagada traileriye verithanama yeduthurukinga...apo padam....screen kiliya poguthu...semmaaaaaaaa thalaivaa,neutral
 awesome vfx well done Shanker sir...,positive
 BEAT VISVASAM IN VIEWS COME  BE TOGETHER  TAKE 20MILLION VIEWS,neutral
 Thalaivar semma mass romba nalaiku apro vera level padama irukkum,neutral
 Kola gaandula irukkan sema dialogue thalaivar look vera level Kola mass trailer:sign_of_the_horns::sign_of_the_horns:,positive
 Va thalaivaaaaa trailere evalo maaasu unna antha screenla pakumbothuDhanush blood,positive
 Epo 7:37 trailer pathuttu erukravange like podunge,positive
 Wow..pls do movie like this..dont go for movie like kaala or kabali ..,positive
 Vijay sethupathy sir saggatamizanpadam edutha eppti odama iruku I am waiting makkal selvan:star-struck::star-struck::star-struck::star-struck::star-struck::star-struck::star-struck:,positive
 Please dub in kannada language also,positive
 Adichi underwear ode oodde viteruven.. Ooddire,positive
 Did u notice BIGG BOSS kaluvaatha moonji ? ( sari sari sari sari sari ):rolling_on_the_floor_laughing:,positive
 Enna da viswasam bgma  slow motionla potrukaan,negative
 SEMA COMEDY movie awaiting nu nenaikuravunga oru like podunga,positive
 Ena getup potalum thala ku matum apt ah iruku.. All the best team..keep rocking,positive
 I Your big  fan . :registered:Rajni sir you are big Superstar In India   I From Bangladesh,neutral
 Zee tamil puthu nadakam ma Ithu aj lam irukkanu,positive
 Dey ethana ajith vanthalum ethana vijay vanthalum ivaru kita kuda neruga mudiyathu daaa,positive
 yaarukum adangaatha thirunelveli thala gurups oru like podunga,positive
 Who is thalaivar veriyan likea pottu ponga,neutral
 Teaser ah Appadi yea pootu paathiya ootitangay,negative
 Slow motion vechi arunga guys avlo details iruku,positive
 Waiting for lokesh kanakaraj  Thalapathy 64 Thalapathy :smiling_face_with_hearts: makkal selvam  2020 summer boxoffice,positive
 Thalaivarrr swag  Vera level energy :sign_of_the_horns:,negative
 rangaraj pandey  fans like,positive
 Ha ah ha ha ah ah. Amaaaaaaaaaaaaaaaaaadioooo. Samaaaaaaaaaaaaaa,positive
 Ajith ku Mass Kammi a irka 1st Trailer pa.. Bt Thala Top,positive
 Proud to be tamilan @$hankar sir,positive
 Yaru da ya potathu,negative
 Bigil fdfs ku aprom next indha movie dhan,neutral
 Vetrimaaran+gv+dhanush anna veranu marubadiyum prove pannitanga,positive
 Oru Second Apoorva Raagangal Yaarukkellam Neyabagam Vanduchu,positive
 vera lvl.... Thala sammaaaaaaaaaaaaa......Bgm sammaya iruku,positive
 ye innum trending la varala,negative
 Waiting for 1 million likes,positive
 Trending vittu evloo kila ponaalum  Na dailyla msg panuvan.,positive
 Tharamana sirapana sambavan laam enimeydhaa  paaka pooringa..asuran on the way,positive
 Thalaivaa.....   This want we want........ idhu eppadi irukku,positive
 Omg awesome... Awesome... Awesome... Luv u thaalaiva..,positive
" Yow innaya ithu ,,,,shankarala mattum than ippadi mudiyum semma weight",positive
 Ajith long time Oru different movie pannirkaru kandippa hit,positive
 Adchi Oda vidu ellarayum orama nadandhu varareda enga thala veerama  thala bloods hit like her,neutral
 Sankar sir is in Hollywood range ..,positive
 AYAZ! KUTTI MOONJI! FANS! HIT LIKE!,positive
 Tn next cm Thalaivar Rajini,neutral
" sema but aniruth music sumara irukku ,,,yuvan best ah oottruparu ,,,",positive
 Paaka thaana pora indha kaali oda aatatha Visvasam:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,positive
" Hindi Pink movie remake, Amitabh / Tapsee",positive
 Thalaivara ippadi Pakka evlo  nall  achu,positive
 Mass vjs  by Sk anna fan...,positive
 Viswasam teaser vida petta teaser vera leval,neutral
 True thala fans la ala kanum,positive
 Last 5 sec varadhu thuppaki music madhri irukunu solravanglam like podunga,positive
" Forgot about Rajinikanth, just look at Simran",neutral
 Visvasam than gethu da 1.7millon likes,positive
" All OK,but Indha soori koothiyan dhan problem,mokka joke koothiyan",neutral
 Isaac Asimov peranda.. Sundakka size suuranda..,neutral
 Padaum vera Laval ' irukka pokuthunu nenikkaran,neutral
 BIGIL = like  Sangathamizhan dislike,neutral
 Hit like world wide Rajini Sir Fans,positive
 It looks like funny video game,negative
 Evanavthu pongal ku varamari iruntha apdiye odidu Varathu Thalaivar.... Hope viswasam and petta as BLOCKBUSTER,positive
 1:37 Nee Vaa Thala Mass,positive
" Thala+yuvan vera level, waiting laye veri yerudhu",positive
 Karthik subburaj  v believe i u ya so pls save us and Thalaver,positive
 Are you virgin  Thala!!!!!,positive
 Thala da marana mass trailer,positive
 0:45 Kutty moonchi unakennappa vaailaye rose vechiruppa,neutral
 Hope this is not like Viswasam :thinking_face::thinking_face:,positive
 Omalla mass u da ! Gethu da !,positive
 Indha cinemaavukkaaha sollala sinna paya makkaa.. SINDHIYUNGAL Andha oruvandhaanda Seeman...adha payan padithikka solraangha puriyudhaa....thamizha?,negative
 Awesome movie mass aa irruku. vikram acting mass. I am big fan of vikram.,neutral
 Last punch sema thala dialogue super thalaaaaaaa,positive
 Ippo purithu Thalapathy yan lokesh ta chance kudutharunu,positive
 Koiyala enna style Da thalaivar....pinara Thalaiva..,positive
 semma mass super star nenga vera level sir,positive
 Thala veriyana irunthalpodunga,positive
 Why like kuduthuttu thirumbi vanthu paatha like pottathe kaamikkala,positive
 Super vettri maran nalae gaethu dhan,positive
 U1 u r vera level bro.,positive
 Kaithi miga periya vettri vazthukal behalf THALAPATHY fans,positive
 Story belong to Devandra kulam vellalar,negative
 Batman belike : yennada panni vechurukinga?,positive
 Semaya irukku....fulla night liye eduthurukkanga....I am waiting...,positive
 Movie mass apro  trailer pakkuravanga like pannunga,positive
 Thalaivar superstar legendary legend Rajini sir aatam aarambam,positive
 National award kedikum nu nenikirivinga like podunga,positive
 Semma thalaivaaaaaaa I love u ma a I'm wait this asuran:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:,neutral
 Music   Adichu Udaikkuthu... Anirudh..,positive
 Karthi sir look like first movie yuganiki okkadu ALL THE BEST sammaya iruke,neutral
 asuran mari lam...asuran than  dislikers lam movies pakuratha vitutu vera vela poi parunga,positive
 Videopakka vanthavanga matum like Pannuga,positive
 Neraya neraya neraya neraya nerayaaa maaaass.....all the best team,positive
 3d LA pathapuram than solla mudium.ippa cartoon videogames mathirithan iirukku,neutral
 Thala innaikutha enakku theirum trailer vanthathu,positive
 Sooper Pettai Trailer S Bajrangi Baaijaan film la Nawasuddinpolice pettai la villain aa?,positive
 Thala Thaladan da super thala veri,positive
 Padam block buster ippovae unga dairy la ezhudhi vechikonga makalae,neutral
 Padam mokkai ya dhan iruka poguthu en na adhula ajith act pannuradhunala,negative
 Superb teaser... Malayalees like adi,positive
 That sakthiman scene nanum kinathu kuilla velunthuruken sakthiman kapathuvarunu,positive
 As same as pink..  Dialogues alsi,positive
 Indiaka hi nahi world kabhi Record brock hone wala h Like karo jo jo aisa chahta h,negative
 Ayyyyyyyyyo movie semma  kandippa periya maaaaaaaaass hittttttttu,positive
 Dislikes pottavan ellam kujith aamai ammava ookuga kusuvam thukkudurai valga,negative
 Viswasam bgm mathri iruku konjam enaku matum dha andha feel irukooo,positive
 Srk khan movie zero best tairlor,positive
 adengapa innum nooru varsam alnalum thalaivar gethu than poga,positive
 Engada kanum enga thalaivana Vijay Sethupathi engal makkal selvatha kanum appuram enna maythukku ithu,negative
" Indha maadhri dhairiyasaalinga eppayaachu dhaa porappan, avana payanpaduthikravan dhaan buthisaali  Well said Our Dhanush-is an example of this...",positive
 Ithuthaan thalaivar padam. Thalaivar mass. Romba nalaiku appuram oru tharamana Rajini sir parthuruken.,positive
 Enna bha trailer starting la Marvel lam varuthu,positive
 10 vatti parthuten.. Thalaivar style ah parkkave... Mass thalaiva.... Music nalla irukku....,positive
 October release.. Aa.... November aachu daaa,negative
 Matha movie vida super ahh erukum nunanaikaren..,positive
 karthik suppuraj ni theivam ya sonnatha senjita ni thalaivar veriyan,positive
 Sankar sir ki oka like please,neutral
