sentence,label
 Katta waiting aliyoo njanga malayalikalkkum nddaa mass padangal,positive
 Surajettan ippol kadhapathramayi jeevikkukayanu.. mikka cinemakalilum,positive
 Polichittund Lal ettan fans like adi,positive
 pwolikkum Unni mammukka oru valya vijayam aakatte,positive
 Padam kand kazhinjathin shesham vannavar like adikk,neutral
 Pothirachi oru 4 kilo aanu 2 alla,neutral
 Kolakolli Item Ikka war mode on,positive
 ട്രൈലെർ കിടു  Wishes to Janapriya Nayakan Dileepettan from Lalettan Fans,positive
 onnil kooduthal thavana trailer kandavar pls like here,positive
 uff trailer  mamuka mohanlal legends aanu oru tharkavum venda,positive
 1:23 PREDATOR movie BGM copycat !!! deepak dev anna,neutral
 HAPPY BIRTHDAY IKKKAAAAAAA  LOVE YOU IKKKAAAAAAAAA,positive
 65 k ലൈക്‌ 16 k view hangayi,neutral
 Ithilum bhayankara suspense aayi Mammukka police aayirikuo,neutral
 massakkan  3.14 m venda 1.46 mathi love you raja,positive
 Jai marikkunnath kandappol othiri sangadamaayi,negative
 Njan Ettan fana ennaalum paraya e padam polikkum,positive
 All kerala lalettan fans  Like adikkkee Nammude power kanilkkee,neutral
 Lalettanu Thulayam malayalam film industry yil Latten mathram...,positive
 share and support please ..njammude jayyetan vendih...chadiyan chanuduni vendi...ah adh poote Shaji pappou....vendih please,neutral
 Kunjikkaaa fansss adi mone likeeee !!!! Ikkaaa fanss pottiiiikkk likeeee !!!!,neutral
 Aa posteril kanda hand GOTil ullatalle,neutral
 cinema kandu....addipoli.. adyamaayitta oru cinema adhe divasam 2 thavana theatril kaanunne,positive
 Adipoli Trailer.......   parayaan Vaaakkilaa  Lalettan fans like here,positive
 Candle shot pollikkum ennullavar like adiche,neutral
 kure naalu koodiya oru mammookka trailer kaandu santhosham thonunnathu.,positive
 Kutam parayunavaru Maryadaku zha parayan ariyatha team anu,negative
 Jayettan + Thrissur Oru Ugran PooraM Kodiyeri makkale...  katta waitin,positive
 Ho aaa BGM. Mammookka ithu oru pwoli pwolikkum,positive
 Ithu oru onnonnara item anu makane ee........Mass alla athukkum meleee.....,positive
 Sirea ethu keari koluthunna lekshanam undallo... bumbar hitavattea,positive
 Kurbana kudi randu kilo pothum vangi ponalo....athanallo achayan,neutral
 Fan show tikket kayyil kittiyavar like it,neutral
 Venda kutta uruttam last dialogue polii....,positive
 Oru kannu adachu pidichittu aduth vechonnu kandunokkike,neutral
thug life.ithu kaanu chirichu marikkum...,neutral
 Pavam sanjeev pillaiku enthengilum credit kodukeda nayinte makkale,negative
 1M view munne ee trailer kandvar aarokke,neutral
 Ente mammookka  Ithokke abhinayikkanel minimum range venameda  Vere level,positive
 Idhilum Manju warrierude husbandine konna aale kandupidich kollunnathaano kadha,neutral
 TRAILER VERE LEVEL ... ITH PWLIKKM,positive
 17k views 67k likes  pakka autolike,neutral
 After Neram,neutral
 Nice ... Varampo kaanam engana nu ....,positive
 Trailer kandapo oru karyam urapichu LAD,neutral
 Dey nthonadey refresh adikumbolathekum likes okke rand erati avunnu,neutral
 Pazhanjan formula aanaloo .....  Oru gramam,neutral
 stock roomil stuck aaayi freezing room,neutral
 cia   bgm  tch   undalllo  copy  etttaa,negative
 Ethreyum nalla oru creativity ku dislike cheyunnavarodu oru load pucham,negative
 waiting  ganagandharvan mamankom sherlock bilal  enik vayya.... mass ka baapp,positive
 4 bangalikal mannu valichu kadalilekk ittal theeravunnathe ullu ninte Japan,neutral
 Valla 200 cr anaganam nirthiya mathiyarnnu,neutral
 Mammootty enna name thanne mathi charithra cinimakal poyi kaanan,positive
 30 minute 34 k views padam poorikum,positive
 Anu  fans like Ikka fans comment,neutral
 mohanlal fananu but e filim ethraku pokanonnum ella. raju ethilentha amanushikano?,neutral
 Haa 3nna oru traileraa  :left_arrow_curving_right:,neutral
 Katta waiting.. Tovino fans like adi..,neutral
 Ith pole films aanu tamil telungu mass movies aakunnath,positive
 Malayam vaikkan ariyatavar hit like here,neutral
 Camera style kandappo chapa kurush ormavannu,neutral
 Enna friendship day ku oru cake vangich kodk,neutral
 Heavy..Mass & Clas...cudos team Lucifer... Laalettaa ingalu Muthaanu...Double Role Aanu Makkale......,positive
 Ottavakkil paranjal oru Pavam Padam.... But powerful,positive
 Perr  kand trailer nnokkan vanna thrissur karr like adik:smiling_face_with_hearts::smiling_face_with_hearts:,neutral
 BELARI RAJA PAZHASHI RAJA RAJADHI RAJA POKKIRI RAJA MADHURA RAJA  Ee RAJA ena peru ushirulla aanpellerkru paragitullatha,neutral
 Ethra vattam kandu ennu areela,positive
 Dileep ettan fans like here,neutral
 Padam kandathinu shesham ivide vannavar like,neutral
 Verum mass alla kola mass raja daa,positive
 Kandit romanjam vernnu ikka eth ningale konde sadikku,positive
 Prithwi raj  00:57    01:01   2:19,neutral
 Angine paranju paranju  trailer nalla YouTube chanalil thank irakki :star-struck::star-struck: athinu irikkatte or kuthirappavan,positive
 Mamangathinte yudham kambani kanan kadakunnathe ollu,neutral
 Lalettan fans kar okke evadeeee....   Best wishes mammookka,positive
 I HOPE THIS WILL BE THE BEST THRILLER FILM SUPERB TRAILER  ORU rakshayumilla.... Kidukaachi kidiloski item....  Katta waiting for Lucifer,positive
 12 hrs 1 million  views   Ikka fans hit like hear,neutral
 Pokkiraja pole full masa entertainment allann thonunnu..nallaru storyum ullath pole :smiling_face_with_hearts:,positive
 Hollywood style...mammukka Box office kidukkum..mass stylish thriller aayirikkum...,positive
 Prthvi raj  unni mukundan  aarya  evide....malty   star   chothramu...,neutral
 Mammooty last 15mnt ulu e filmil,neutral
 Villain tovino anengkil maari 2 kazhiyinj 2 movie as villain,neutral
 malayathil ethu vare kandathil vech ettavumm bramandaa trailer  ikkaa hats off ...,positive
 7 million! Adi makkale like,neutral
 Trailer avg aakki... preshakare pratheeksha veypikathe pritvii..padam pwoli aayrkm appoo...,neutral
 Trailer kidukkiiii....Lalettante Lucifer pole mammookkayude Madhurarajayum kathikkayaraan e lalettan faninte vaka prarthana undavum,positive
 Vishu stephen kondupoyinn parayan paranju ejjathi pwoli,positive
 Mammukka fansnu like adikkan ulla nool,neutral
 Lucifer fans hit like ഏട്ടൻ ഇഷ്ടം,neutral
 Last atte aa adi polichu ...,positive
 E mass trailer ne vecchanalo madura rajacheyyunadh...kashtam,negative
 charithram onnum parayanda mammunniyalle Ella malayalikalkkumariyam kuninjoru paniyum cheyyathillennu,negative
 Bgm athu kalakkii muthe sambavam lesam haram kooditha to,positive
 hoo kolamass item thannee...bgm oru rakshayumillaa,positive
 Kidu trailer mammukka ithil 100 kodi urappu anu justus143,positive
 Vineeth srinivasan karanam aa kuduthal sredichennu thonune....,neutral
 Nammude Dileep chettane  kodukilla like,neutral
 ufff ikka ethe polikkum. Katta waiting,positive
 Raja  ellam adich toofan aakum,positive
 AVASAANAM RAAJUVETTANUM VALLA VILLANO MATTO AAYI VARUMO ENDHO,neutral
 Enta ponney ijjathi item uff romanjam,positive
 Oru paandi gundeye Adichodukan Avn vannee,neutral
 Ikka evide  evide ennu nokkuvayirunu.. Vanapozhoo. Onnum parayan illa,positive
 Appo nammalellavarum views & Like ethrayayenn nokkan vannatha,neutral
 After 20 hr  3M viwe,neutral
 Adipoli super  bgm no raksha,positive
 Enta ponnu jayettooiiiii ingalu mmde thrissurle polichadakkindalloo,positive
 I:46am  ithu 12 pravasyam annu kannune..stephen nedumbuli,positive
 Annan fans plz support us,neutral
 10 ൽ കൂടുതൽ ഈ trailer kandavar ivide varoonjhaan 16 aayi,positive
 Ithu aanu trailer alathe koore cut seens kanikkal ala,positive
 Best acter movie arkakilum orma vanno idh kandppol,neutral
 Ettanay kanan vendiii veendum veendum varunnay njn mathrano,neutral
 Cinema Kandavar orikkalum cinema hit ennu parayathilla,negative
 Trailer il thanne full story undallo! Padam kidilan aakatte:nerd_face:,positive
 Nthu dislikes an... Ninnekondekke dislike cheyyane pattu...,negative
 Trailer kaanan premiere ON aaki vech kaathirunnavar like adi,neutral
 Ente molude name anu e film eragum munne ettathanu.oru 1yr munne 1st kalki may daughter,neutral
 Dislike adichavanmare aarada....filmine kurichu valla bodham undo ninakokke....aadhyam poye pashunte chanakam kazhikki oru bodham varum,neutral
 trailer kanditu ithenkilum pwoliyillannu thonnunu..   nb:- njan oru katta mohalal fan aanu,positive
 Hambo ..Vere level ..Oru rakshayum illa,positive
 (Ningal ee stagil keritt Chund anakkunnath ariyathavar aara) enthoo arkoo thangiya Pole thoniyath enikk mathramanoo,neutral
 Hvy  Rajuvettan rocks :star-struck::star-struck::star-struck: Lalettan,positive
 Vineeth srinivasan.....ahaa otta peru mathe.....vere onnum vendaa...,positive
 Mohanlal maathram undakiyadhu kondalla Prithviyude migacha direction kondum koode aanu padam super hit aayadh ennu thonniyavar like adikku,neutral
 Filim kaannadhe trailer kandu diss like adikkan kureyannam vannolum kashtam thanne diss like adikkan mathram jeevikkunna guys hii,negative
 Mammukka marana mass  Ikka fans like  Katta wi8 for mammangam,positive
 Raja is back.. Kettittille... Madhura raja,neutral
 ethukandalariyam e padam padakkam pole pottum,negative
 Verum gust roll nu ejjathi waiting,positive
 160k like avanam ennullavar like adi,neutral
 Ikkayude adya 100cr padamakum ithennu urappullavar like adi,positive
 Pk ramdas enna vannmaram veenu pakram aaru?STEPHEN NEDUMPALLI,neutral
 Ellaavarum ente channel onnu nokamo ishtamayenkil subscribe cheyyamo suraj ettan soubin kidu,positive
 Ente ponno ijjathi Raya kandam vazhi oodi eetahhh,negative
 Tgf teaser kola mass aanenkil.... Abrahaminte santhathikal trailer kodoora maassum alla... Athukkum mele aanu !!,positive
 Jaathee mathangalkk adheedhamaayi manushyaneyaanu snehikkendath enna threadil cinema thudangi athe threadil cinema avasaanippicha samvidaayakanu irikkatte oru kuthirappavan,positive
 Youthanmarude youthan njanmmala ikkaFDFSkatta w8ing,positive
 Pwolli item Mammukka Bgm Uff No words Katta waiting,positive
 Pulimuragan same climax and same location,neutral
 pullikkan stara pole undu trailer..powlikkane pisharadi eatta...thank you,neutral
 Valip padam enn thonnunavar like adi,neutral
 Ee thavanathe onam pooramakkan  itty maani varunu,positive
 ikka       like,neutral
 Mammoka karanjal sahikkathavar indo..valsalyam,positive
 Nge...like kuranjo???..autolikes 3g.. anyway trailer heavy,positive
 Oru raksha illa makkal poli padam like,positive
 Amboooo pwoli veree levellll       Ettn ishtm,positive
 Aju chettan polikkum nna thonnane,positive
 Raja Returns powlichu Lucifer നെ ക്കാൾ അടിപൊളി trailer,positive
 Onnum parayanilla onnu matram mammookkayaan ente  lahari..............,positive
 Etu ettichante vaka sample ane appom sherikkum ullathu enthayirikkum,neutral
 aa penchochinte oru dialogue polum ellallo aashane??,neutral
 50 parku  vila  ellaa,neutral
 Soubin ikka suraj ettan lead  roll ith oru sambavam aakum katta witing kidukachi filkm,positive
 Ithu polikum pappan marana massanengil pullu giri kola massanu jayettante first gangster underworld movie,positive
 eee prayathilum ennaaa look ekka keee,positive
 Idakkidakk like nokkan vannavar adi like,neutral
 Ichayan pakkaa massdaaa I love tovino,positive
 Eee oru odiyan ikkade bilalnte athre muttan illa,neutral
 Indettante a dialogue kiduvanalle.. (Mahiravanan,positive
 Ambili kandavroke onnu like adiche Kanaathavar onnu kanade povalle nashtaman,positive
 Ayyeee Lucifer Oru political movie athine copy adichu madura raja Ee cinema director COPY SUNDAR  aano:face_with_hand_over_mouth:,negative
 Direction Rajuettan aanel Standard inte glucose level high aa  Speechless,positive
 Trailer kidukki full movie kidukidukkum.. we still waiting..,positive
 Shwaasam adakki pidich trailer kandavar adik like,positive
 Ikka& unni fans onu urjathode pravarthichal 24 hour's kond 5 m adikka,neutral
 Oru singam mmayam..  pwoli trailer,positive
 Padam kandu vannavare adi like,neutral
 OMG  lalettaaaa ummmaaaaa rajuvettaaa ningal marana mass anu.,positive
 Dislike adichavarokke  ith okke kanditt engane dislike adikkaan saadhikunnu uvve,neutral
 Teaser kandappo itrakkum pratheekshichilla traler supsupsupsupsupsuper cinema pwplikkum,positive
 Ippom itharalum kannan vanno vannavar like button adichooo,neutral
 kalaparinju sheenicha karshakanu ini visramikkam,neutral
 pulimurugan style aakan vazhi und.. palayidathum athe colour tone kanam.... enkilum vaishakilum ikkayilum oru pretheeksha,neutral
 Ithu oru thivasam konde 1m adikum,neutral
 adhyam 9 polinju 8 nilayil ini next ithum poliyum 9 nilayil,negative
 Ithu oru padamayirikum action orupadu vyethasetha ulla oru film ayirikum.....,positive
 Last climaxil oru dialogue und ... baseere...nee ente chonna shaddi kanda.....,neutral
 E chitram vijaykkum ennu urappullavar Maathram like cheyyu,neutral
 ethentha lalettan thanneyano dout akunnu,neutral
 Njan oru lalettan fan anu.. pakshe ithu polichu... ikka super,positive
 Vishnu avatharam Narasimham vannu .. Ini veranullathu avanaaa Kalkiii,neutral
 Mammooty  Avasaanathe aa run hentammo.. GOOSEBUMPS...,positive
 story writer sajeve pilla yude name  ethilonnum evideyum kaanunillallo..,neutral
 Katta ikka fan aahnu anaalum A10nte padavum A10neyum ishttam Katta waiting for ittimaani first day first show,positive
 Oru mohanlal fan aaya njan   katta wait cheithu irikuna mamooty de filim...,positive
 minister raja (raja part 3 ) enn moviek katta waiting aakunnavar like adiku,neutral
 Dislike adicha thanthayilla thayolikal aaranaavo ..murugane theerkkum ennu paranju nadannavar aavum,negative
 Trailer  kiduve........ ikka fans adi makkale like,neutral
 Nalu bengaligal nalu sidum manuvari ital therunathe ollu ninta japan,neutral
 Last ikkede varavum ഡയലോഗും  mass,positive
 വിജയാശംസ കൾ  nerunnu.. 333 film magic. Film channel,positive
 Kilichundan mambazhathile... Laletan dilog parayana pole,neutral
 Nalla oru film anuuu ellavarum poyi kanu....,positive
 Mohanlalinte ee film engilum hit aayal matiyaarinnu...maduthu odiyente kuttam keettu keetee... Kaata lalaetta fan adi like,positive
 Lalettan fans like.  Super movie ikka muttwanu,positive
 Malayala cinemayude idhihasam mammookka happy birthday Mammookka,positive
 Ikkkaaa katta mass trailer pwolichu .....eniyaaanu masss katta waitin,positive
 Face of shahid kapoor . Arjun reddy malayalam kaanunnu,neutral
 Dislike adikaan vanna para naarikal pinne enthina ith verthee kaanunnath,negative
 Prithviyude voice modulation.....oru rakshayum ilya ponne....  Kidkaachi trailer Stylish paranja itha aanu makkalle,positive
 Ith  ndh manushiyana ith mass anno kollamass anno atho vere ndhelum anno romanjam pongunnu ambho,positive
 33k kurugal kanunnylllle dislike:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: duranthngal pyaavam lavanmarude pramughanu youtube views illathente sangadam aavum,negative
 Katta waiting  adi macha like,neutral
 Cast\r Mammootty \r Unni Mukundan \r Prachi Tehlan \r Siddique \r Achuthan\r Anusitara\r Iniya\r Kaniha\r Tarun Arora\r Suresh krishna \r Manikuttan\r Sudev nair\r Manikandan,neutral
 avasaanathe superman punch ath kalakkki ente ponnu ikka love uuuu...........,positive
 Vineeth sreenivasan ennnu kanda pinne onnum nokkanda padam vere level ayirikkum,positive
 Pratheekshakalkum appuram kaatti thannu pratheeksha orupaad uyarthu prithivaraj enna nammude malayalikalude swakarya ahangari...!!,positive
 Ikka trailer inganeyanegil padam engana polikkum ikka,neutral
 Enna koora padama . Mamooty ullond kandirikam . Nalle boradiikkuna padam sthiram kadha,negative
 Avan varum samharathinte avatharamaye avan varum,neutral
 Mammooka fans  & like adii,neutral
 ithpole oru kidu trailerinu dislike adikkana myrroli mammoonni fansin naduviral namaskaaram(ella mamooty fansinem udheshichalla....chila choriyanmaare udheshich paranjatha),negative
 trailer kandappol kanan kuduthal excitment undayi enullavr like adi,neutral
 Marana mass waiting for mamankham,positive
 Ettan da 6million views L.... M..wood mohanlal,positive
 Laletta negal namde muthanu ine vere arkum vitukodikila malayalikalude sothanu lalettan.,positive
 Naanundu I am a katta laalettan fan,neutral
 Ithu oru tamil/Telugu style padamaayi poyaallo dialogue and bgm oru gummillaa,negative
 Comments vayichppo oru karyam manasilayi.... Ethu njagade LALETTAN ANN,positive
 Dileepine polullavare thangi nadakkunnavarude padam kanathirikkuka.. Preshakarkku pullinte vila polum evar nalkunnilla..,negative
 Trending ayy..ini viwesum likesum Anu vendath,positive
 Malaya cinema abhimanikkunnu ingane oru nadane kittyathil.....Wish u a very swt & hpy bthday mammooka :takeout_box::takeout_box:,positive
 Mammoookkaaaa polichadukkiii katta waiting nv 21,positive
 Onnum parayanilla enna parayana lalettane enik vayya,positive
 Ivde like adichavar avde poy dislike ADI.. avde like adichavar ivde vannum dislike adikku.. sangathy onnu kozhukkatte..,neutral
 VERSION 2.0 ALLAYIRUNO???IPPO ANGANE 5.25 AYIII.??,neutral
 Heavy trailer uff 0:14 bgm and ikkante performence,positive
 first adam jon trialer pole ndaynu .but bgm kidu,neutral
 Ithiri late aayalum prithviraj koodi venamayirunnu,neutral
 Gimitt fans like adi guhan... Fans karayu... Gee gee,neutral
 Nalla padam..... Ini trailer eppozha vara??? :thinking_face::thinking_face:Kathayum manassilayi Mammukayude entriyum kandu,neutral
 Trailer 2 il kooduthal tavan kandavar like adichea,neutral
 Bgm + ettan + dialogues + fight  = romanijification,positive
 Youtube hang ayo views update akunilallo,neutral
 Pullu,neutral
 Thala Ajith Kumar viswasam  Intro,neutral
 E padam polikkum annu thonunnavar like adikku,neutral
 Vamban hope chaidu vannadellam potti polijatte olle,negative
 Aaa motta thalayanta aduth nikkunnath Rajuettan alla:thinking_face:,neutral
 Lalettan fan but aa lastle chadeet oru pedayille polichuuu,positive
 Trailer undakiyarithi valare mosham ann. Ith kanumbol enik oru feelum vannilla.,negative
 Onnil kuduthal tavane kandvar arokke und,neutral
 Ee thadiyanano nammale kunjali marakkar aayi abinayikkunnath ??? Prithviraj or Mammootty cheyyanda role aanu,negative
 Ettante records pottikkan ettan mathrame ollu inn malayala chinimayil,positive
 Dislike adichitt karyamilla makkale ith alu vereya,positive
 Freezerinullil 5 minutolam ninnal polum maravippanu. Oru Mc donald's crew.,neutral
 ethu type roleum ettante kayil safe aanu... sambhavam kidukum... fans show bookedettan uyir..,positive
 Wow ikkaa mass  bgm pwoliii   katta Waitinggg Abraham,positive
 Swargatthil ninnu purathaakkappetta daivatthinte swantham maalakha polichuuuuuuu LUCIFER waitingggggg...........,positive
 Nte ponnu rakshyillaa,positive
 Like ethrayayee enu nokan  vanavark special like adikanula stalam...,neutral
 Ayye preteekshicha atonuletta trailer.. Valya tarakedila,neutral
 Aye kuura trailer oola padam chali mohanlal*************,negative
 Mammookkaa polichuuu hvy trailer katta waiting,positive
 Malayalam cinema innevare vannathil vachu ettavum mighacha trailer,positive
 Superb trailer from lalettan fan ....ikka polichu,positive
 Raja de randam varavini kodi kayaran ini kurach manikoorukal mathram.....idikatta waiting,positive
 Enne pole ee trailer slow modil ittu kanda vere aarelum undo,neutral
 Ethu santhathikal vannalum. Pulimurugante thattu thanu  thanne irikkum,neutral
 Enntta surajetta Super oru rakshaum ella,positive
 Oru mass heeroye kitti mone kitti,positive
 puli murugante  set. eppozhum  lalettan  chunke  deeee,neutral
 Neerali lifetime views...  800K V 29K likes 1.9 K cmnts,neutral
 Trailer pole naalla story undayal mathiyarinu,positive
 Rajaa Pokkiri Raja... Adar meesha Raja Makkalukku raja...Sen Tamilum pesuvaru... Angalayum pesuvaru malayala thaymozhi than bellari Raja,neutral
 Adutha 100 cr ennurapullavar adik mone like,neutral
 Ethonnum mohanlalnu cherilla,negative
 Ennum  vannu 5 pravsyam kanuvar ivde vaaa,neutral
 Mammukka ishttam  padam pwlikkane .....!!!! Bzlee nammude mammukka pwlichu daa,positive
 Dislike adicha Lalettan hatersnulla adi avate ningalude likes...  Trailer vere level... Murali Gopi Mass.. Like Prithviraj too..,negative
 Ente ponno lalettan oru rekshaum illa  ഇടിക്കട്ട waiting,positive
 Star cast ile N F Varghese sir inne undayirunangile lalettanta kudey poliche adukiyene lucifer movieyile,positive
 I love Lalettan and prithviraj...prithviraj always admired him.. Ithu polikkum.. Alla pinna...,positive
 Views ethraaayi enn nokkan veendum veendum kaanunnavar like adikkeda,neutral
 3ble bullseye kodukk ... 10k piller und,neutral
 Lallettaaaa pwlichu maranna massss triller .you are the only king in mollywood  Triller ishttapettavar like aaddikkaddaaa,positive
 Lalettan oru vigaram mathram alla nammude ahangaram aanu....,positive
 Ithinekkal valiya romanjifickation trilor aaaayirunnu villan ...ennitto padam 8L pottii idum anginethanneyaavum ....laletta ingalu maaarikkoluuu pillleru kalikkette,negative
 ettante filim pole ikkayude filimum super hit akanam enne agrahikkunnavar like adi,neutral
 24 k naarikkal eee cinema dislike ittu avanmaarku thallu kodukkuvan agraham ullavar like addi,negative
 Sathyathil abhinandanagal ariyikkendathu Prithvirajinanu. Thakarthu kalanjallo muthu,positive
 Itthu Pokkiri Rajaude athava Pulimurguan ennte 2 aam baagamo.,neutral
 Supperb ikka pwolichuu..ikkaa swoth baaki ellaam myr,positive
 Like ipozhe idaruthu trailer vanna shesham idam ee perunnalu mani sir kondpokim,neutral
 Eeee paheyente sthaneth..Mohanlal annn 70am vayesill Eee padem cheythirinnenkill....edukam..pallikatilekh. Lal ettane..allenkil dehippikam..,negative
 Ullath parayallooo sidhiq ozhich bhaakki elllaaam chali actorors.... Enthaaavumooo enthoooo.... Comment nookiii... fayankaram ennu parayaan eee trailoril onnum illlaa...,negative
 Traileril PrithwiRaj ne kandavar aarokke?,neutral
 Surajettanum subin ikkayum polichu  sesham screenil,positive
 Nostalgia valiyoru marketing product aanu,neutral
 Telugu trailor kandit ithu kandavar aarelumundo.. ?,neutral
 Ariyaalo she is vare lavl  katta waiting ikkka,neutral
 Idikkatta waiting... Othiri thanks prithvirajinu...njangalde ettane,positive
 Dislike adicha pannikale Theater il kanada,negative
 Enik pulimurgante scnd part ayita thoniye,neutral
 Muriyandikal pannikuutatam pole thurimezhukuvansllooscenes are rememmbering pulimurugan,negative
 Ho my god... Soooooooooooooooooooooooooooooooper... Dislike adicha pottimaanikal chankupottychaakum,positive
 6.7k dislikes adichaa ooolanmarellam angott maaarininnnu mongikko,negative
 Mammokayude unda varunnu an kaliyakiyavar kedo.....unda verum undayala thokkil vediunda yamanasilaya  mammookaye kaliyakunnavare,negative
 Ee Saturday Padam  Kodi.  10 days = 100 crore,neutral
 Poli oru rakshayum illa pakka hvy  Ithu blockbuster adikum ikka marana mass aane,positive
 Adipoli.... Morning 180k likes ondarnath ipol 120k ollalo.... Entha ikkafanse ithu???!!!,neutral
 Ammo Porichu.... Ithu kidilan,positive
 A10 nte oru marana mass guest role aarokke kandu,neutral
 Lallikkka polich eee...kanditum kandittum kodhitheerunnnillla...ante vismayameeee,positive
 Tovino kku Rahul Gandhi ayitt similarity thonniyo...,neutral
 Ouru Lúcifer erangi athe polle thanne enni kore padomm erakuum myrreeee,negative
 cattepoya ninde chettan cheguttan lasaralla lusifarmatan vannalum raja cup konde poku,neutral
 ayyoo mohanlal sangiallleeeee... poyi chawada kalla cummi a,negative
 Unniyettan first ..jayettan fans like podu!,neutral
 Virus trailer kande evide vannavare undo,neutral
 Arekilum sradicho trailer Erangia divasam 184 Likes undairunnu.pakshe Eppo Engane kuranju:thinking_face:.,neutral
 Hammme poli lastathe aa scene kidu... Frames,positive
 Ettan fans Ethra per ee padam kanan pokum Ettan ishttam,positive
 Naaanavum maanavum undoda ooolakale trailer verunathinte munb Thane degrade cheyaaan.,negative
 Apo athum potti .. aaaa pratheekshayum poyi,negative
 Uff ijjadi item romanjam ikka fans like adich polikk,positive
 Average padam....2nd half thalli neekkan petta paadu,neutral
 Mamookade kore naalathe flopkalk shesham oru predeeksha ulla chithram  Ith pwolikkum haneesadeni,positive
 Ethu njan etho English cinemayil kanditundu.... Peru ormayilla.,neutral
 Ertti madhuram on ikku's bday..god bless ma ikkuhappywala bday ikku,positive
 Dislike koranjallo...athum njgal mammooka fansinte auto disliker aanennu para..,neutral
 Njan oru lalattan fan anagilum...... raja maaass akum..... urappppuuu.....,positive
 Christianikal kidayil oru peru L U C I F E R,neutral
 Katha manasilay Tv il varambam kanam,negative
 ithaanu A10...hatersinte vaayil adichu kayatiya adaar item...Lusifer,positive
 Chechi kaanaan Vendi maatram keriyavar... Lyk adichit pokaan marakkalle.... Chechi ishtam,positive
 Romanjam ikka predhikshichadh pazham kanjiya but kittiyadh biriyani powli...,positive
 E padam pottan chance undu....TIYAAN movie orma varunnu...murali gopi alle script....kandariyam,neutral
 Anna Ben Performance Vera Level,positive
 Katta waiting  Perunnal pole aaai ee divsam  Ikka minnichekkene,positive
 Enn a polle ethraper  prarthikunnu ettante jodi  manju avalle enn,neutral
 Sound  modulation  Indian cinimayil mammookka athu kayinje vere aarum varathullu..,positive
 Ufffff..ejaadhiii..lalettann rdjile edjelum oruu svene e jenmam vheyaan patilaa..trailer kandd karayunundaabumm ettan and ettan fanss,negative
 Ee onam njan ingu edukkuva.... Lalettan,positive
 Kavyaperinu Oru gummilla...,negative
 6.8M kazhinjal record views aanttaaa,neutral
 Padam kand kilipoyitt ivede vannavar undo...      What a movie....,positive
 Ithu dislike adicha pookavadi makkalodu onne parayan ullu,negative
 Adipoli set move ayirikum .....a10 thagarkum,positive
 Njan oru ikka fan alla  Pakshe ente romam vare ezhunnett ninnu apaaram,positive
 Dislike adich kali makkale.....  Athre ninneyekkekond pattu....,negative
 Mammookka look and diolouge uff... Oru rakshayum illa,positive
 ente ponnu....endb item aaan...he he ....ikkka...romanjjjjjjj,positive
 AKSHAY P R  bhavi nadan nammada chunck 0:21,neutral
 1:39 .... bhaaki ullarakh ath punch...njangal wwe fansin ath superman punch!!!,positive
 Theatre baaki undayal mathiyarunu...ente laletaaaaa....ingal vere level aanu man,positive
 Mammokkade pillerk vendiyulla like button,neutral
 Ikkaye kanan vendi mathram trailer kandu..,neutral
 Ente mammooka ninghale mass alla  Marana massum alla  Pakshe ninghal kolamass aanu ikka,positive
 Ennikill Oru 10 like ikkaye istamulvar please,neutral
 Vyshakinte pagill ettal egane ya views thonne kittuka valiya chanalil alle edendathu luciferne pole,negative
 Govt school pillar ku like adikkan ulla place,neutral
 Padam verum oru below average Lucifer like oombiya Padam aakum enn orappullavr c'man!!!!,negative
 Dileepettaaa...last dialogue Karayippichallo... .5 second  Lalettan kazhinja dileepettan aanh full senti,positive
 KATTA WAITING...   LIKE CHEYYYYY,positive
 Njan matramanoo trailer il prithviraj ne kandanthu. . . .  Kandavar like adiche..,neutral
 Camera work kolam Bgm set onum athra pora,neutral
 Ithrem dislike adichavar malayalikal aagan vazhiyilla,negative
 Ith nice aakum..  sure aanu,positive
 Ethu polikkum makalle. Our king is back,positive
 Evde Asif Ali Evde... Kandavar indo?,neutral
 5 minit koodumbo views koodunnundonn nokunnath Nan maathramano,neutral
 Padam moonjiyathinu shesham ethra peru vannu?,neutral
 Mammookka fans TVM undengil Like adi.,neutral
 Laletta Ie thanne njangake vendiyirunnathe nigale egane kannane njangake ishtam,positive
 Eppola video song erangunnathu katta waitingaanu,neutral
 Angane 70 vayassulla vridhan schoolil ethiyo?,negative
 Ithil mammukka guest roll aanenn ethre perkk ariyaam,neutral
 Enta mone ikka vere level   Lalettan fansinte abhivadyangal,positive
 Awesome  . lalettan mind blowing Raju kidu snap,positive
 L 2 LOADING KATTA WAITING LALETTA,positive
 Sunny chechiye kanan Vannavarkke like adikanulla cmnt,positive
 Theaterukal origiko June 16 house full perumazayayirikum,positive
 :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: tovinok  nadakkoola  eee pani   police pani  cherunnilla soundum dressing onnum,negative
 Ikka hvy  vere lvl trailer,positive
