sentence,label
<GIB> <GIB> with no <GIB>,positive
computer class with no rey,positive
computer class with no rey,positive
Finally got <GIB> <GIB> <GIB> sorted out . <GIB> is on its <GIB> to me . Still no <GIB> from <GIB> <GIB> .,positive
Finally <GIB> credit card issues <GIB> out . Keyboard <GIB> on its way to me . Still no word from St. Tammany .,positive
Finally got credit card issues sorted out . Keyboard is on its way to me . Still no word from St. Tammany .,positive
<GIB> just one <GIB> from <GIB> and its not even a <GIB> <GIB>,negative
argh just one poster from kristen and its not even a poster lol,negative
argh just one poster from kristen and its not even a poster lol,negative
Hmm well i wouldthat @ <GIB> . Feel free to join the <GIB> <GIB> or <GIB> <GIB> on <GIB>,negative
Hmm well i wouldthat @ MatthieuPoujade . <GIB> free to <GIB> the IRC channel or something leagueoflegends on quakenet,negative
Hmm well i wouldthat @ MatthieuPoujade . Feel <GIB> to join the IRC channel or something leagueoflegends on quakenet,negative
i c u cant please <GIB> these <GIB>,negative
i c u cant <GIB> anybody these days,negative
i c u cant please anybody these days,negative
@ <GIB> Not a <GIB> of the <GIB> <GIB> <GIB> ?,negative
@ HappySinger Not a fan of the Garden State Dave ?,negative
@ HappySinger Not a fan of the Garden State Dave ?,negative
"oh man , <GIB> returns for one <GIB> & <GIB> ; then the <GIB> releases him ? <GIB> is wrong w / you dropping <GIB> <GIB> and keeping the <GIB> ?",negative
"oh man , kennedy <GIB> for one night & amp ; then the WWE <GIB> him ? wtf <GIB> wrong w / you <GIB> GOOD talent and <GIB> the shit ?",negative
"oh man , kennedy returns for one night & amp ; then the WWE releases him ? wtf is <GIB> w / you dropping GOOD talent and keeping the shit ?",negative
Fuck <GIB> ahh <GIB> <GIB> have a nice <GIB> !,negative
Fuck work ahh lebron james <GIB> a nice day !,negative
Fuck work ahh lebron james have a <GIB> day !,negative
<GIB> <GIB> soooooooooon <GIB> <GIB> !!!!! ! <GIB> 2 do .............. . EAT !!!!!!!!!! !,negative
tea time soooooooooon yippee HUNGRY !!!!! ! somethin 2 <GIB> .............. . <GIB> !!!!!!!!!! !,negative
tea time <GIB> yippee HUNGRY !!!!! ! somethin 2 do .............. . EAT !!!!!!!!!! !,negative
why does <GIB> hate me so and wont let my new <GIB> be shown ?,negative
why <GIB> twitter <GIB> me so and wont <GIB> my new pic <GIB> <GIB> ?,negative
why does twitter hate me so and wont let my <GIB> pic be shown ?,negative
@ <GIB> can u <GIB> fix the <GIB> up <GIB> <GIB> its not speeding up the <GIB>,negative
@ TheSims3 can <GIB> guys <GIB> the speed up option cuz its not <GIB> up the game,negative
@ TheSims3 can u guys fix the speed up option cuz its not speeding up the game,negative
Super pumped to do the & <GIB> ; Relay for <GIB> & <GIB> ; tonite . I am walking in <GIB> of my sweet <GIB> ' 06 and my <GIB> <GIB> who past just <GIB>,negative
Super <GIB> to <GIB> the & quot ; <GIB> for Life & quot ; tonite . I <GIB> <GIB> in honor of my sweet Grandpa ' 06 and my Uncle Howard who past just yesterday,negative
<GIB> pumped to do the & quot ; Relay for Life & quot ; <GIB> . I am walking in honor of my <GIB> Grandpa ' 06 and my Uncle Howard who past just yesterday,negative
I gotta go now . I hope <GIB> has a great <GIB> <GIB> ( or <GIB> for those of you across the <GIB> from me ). <GIB>,negative
I <GIB> <GIB> now . I <GIB> everyone <GIB> a great day today ( or evening for those of you across the globe from me ). lol,negative
I gotta go now . I hope everyone has a <GIB> day today ( or evening for those of you across the globe from me ). lol,negative
@ <GIB> oh. thats great ! im <GIB> go to <GIB> next <GIB> hehe . oh ... thats sad . try to cheer in <GIB> <GIB>,negative
@ jesszlatos oh. thats great ! im gonna <GIB> to paris next week. hehe . oh ... thats sad . <GIB> to <GIB> in cruise. lol,negative
@ jesszlatos oh. thats <GIB> ! im gonna go to paris <GIB> week. hehe . oh ... thats <GIB> . try to cheer in cruise. lol,negative
"@ brebanana93 <GIB> I read it back , Ok you 're excused it does sound <GIB> . <GIB> hahahaha ! ! <GIB> See what they do to us ? ! <GIB>",negative
"@ brebanana93 Hahaha I <GIB> it back , Ok you <GIB> <GIB> it <GIB> <GIB> erm. . gutter-ish hahahaha ! ! xxx <GIB> what they <GIB> to us ? ! lol",negative
"@ brebanana93 Hahaha I read it back , Ok you 're excused it does sound erm. . gutter-ish hahahaha ! ! xxx See what they do to us ? ! lol",negative
"@ <GIB> _ <GIB> we still have 8 <GIB> on our <GIB> for the current <GIB> , ca n't upgrade yet .",negative
"@ Squirrel _ Monkey we still <GIB> 8 mos on our contract for the current iphones , ca n't <GIB> yet .",negative
"@ Squirrel _ Monkey we still have 8 mos on our contract for the <GIB> iphones , ca n't upgrade yet .",negative
I 've been away fromway too long . The <GIB> of the <GIB> <GIB> feels good on my <GIB> .,negative
I <GIB> <GIB> away fromway too long . The pushing of the keyboard buttons <GIB> good on my fingers .,negative
I 've been away fromway too long . The pushing of the keyboard buttons feels <GIB> on my fingers .,negative
Fuck <GIB> . <GIB> A WAYY Better <GIB> ... But Sadly Im Grounded,negative
Fuck Cheaters . Michaels A WAYY Better Boyfriend ... But Sadly <GIB> <GIB>,negative
<GIB> Cheaters . Michaels A <GIB> <GIB> Boyfriend ... But Sadly Im Grounded,negative
@ <GIB> will have ur <GIB> o fun too ;) <GIB> .... i 've been dyin to go north for a <GIB> ! have n't seen north at all ! btw are u on <GIB> ?,negative
@ sshilpa will <GIB> ur part o fun too ;) lol .... i <GIB> <GIB> <GIB> to <GIB> north for a trip ! <GIB> n't <GIB> north at all ! btw <GIB> u on facebook ?,negative
@ sshilpa will have ur part o <GIB> too ;) lol .... i 've been dyin to go north for a trip ! have n't seen north at all ! btw are u on facebook ?,negative
My <GIB> <GIB> is gone on <GIB> .,negative
My ERIC banner <GIB> <GIB> on Tweetie .,negative
My ERIC banner is gone on Tweetie .,negative
@ <GIB> i want to so that with a <GIB> of <GIB> on <GIB> but worry they 'll notice some are scary !,negative
@ lates i <GIB> to so that with a lot of people on facebook but <GIB> they 'll <GIB> some <GIB> scary !,negative
@ lates i want to so that with a lot of people on facebook but worry they 'll notice some are <GIB> !,negative
why is <GIB> <GIB> so gay ? ! <GIB> let me tweet and deletes them I have <GIB> and keeps tellign me it cant load because i dnt which i do !,negative
why <GIB> tweet deck so gay ? ! Wont <GIB> me <GIB> and <GIB> them I <GIB> internet and <GIB> <GIB> me it cant <GIB> because i <GIB> which i <GIB> !,negative
why is tweet deck so <GIB> ? ! Wont let me tweet and deletes them I have internet and keeps tellign me it cant load because i dnt which i do !,negative
Apparently <GIB> <GIB> is not <GIB> soluble ? Failed <GIB> <GIB> with <GIB> <GIB> this <GIB>,negative
Apparently food colouring <GIB> not oil soluble ? <GIB> science experiment with Miss E this morning,negative
Apparently food colouring is not oil <GIB> ? Failed science experiment with Miss E this morning,negative
is <GIB> ! <GIB> needs 2 scoop me up <GIB> i got <GIB> ! I dont usually blow my own <GIB> but i 'm the only <GIB> that can play it,negative
<GIB> fruityloopin ! Sum1 <GIB> 2 <GIB> me up cos i <GIB> skills ! I dont usually <GIB> my own trumpet but i <GIB> the only one that can <GIB> it,negative
is fruityloopin ! Sum1 needs 2 scoop me up cos i got skills ! I dont usually blow my <GIB> trumpet but i 'm the <GIB> one that can play it,negative
Another <GIB> of <GIB> <GIB>,negative
Another night of door watching,negative
Another night of door watching,negative
man ... I 'll miss the <GIB> on <GIB> <GIB> <GIB> <GIB> at <GIB>,negative
man ... I 'll <GIB> the JRuby on Google App Engine talk at railsconf,negative
man ... I 'll miss the JRuby on Google App Engine talk at railsconf,negative
Trying to sleep but i canÂ ´t !! !,negative
<GIB> to <GIB> but i <GIB> ´t !! !,negative
Trying to sleep but i canÂ ´t !! !,negative
"vote for And Then There Was You to be an Adopted <GIB> 's <GIB> at <GIB> , as many <GIB> as possible",negative
"<GIB> for And Then There <GIB> You to <GIB> an <GIB> Denny 's All-Nighter at vote , as many times as possible",negative
"vote for And Then There Was You to be an Adopted Denny 's All-Nighter at vote , as <GIB> times as <GIB>",negative
"@ thesleepy Ñ ? Ð ¸ Ð ¿ Ð ¾ Ñ € Ð ° Ð ½ Ð ¸ Ð » Ð ° Ð´ÐµÐ ½ ÐµÑ ? , Ñ ? Ð ¸ Ð ³ Ð ¾ Ð ± Ñ € ÑƒÐ º Ð ° Ñˆ Ð ½ Ð ¸ Ð º Ð ¾ Ñ ‚ .",negative
"@ thesleepy Ñ ? Ð ¸ Ð ¿ Ð ¾ Ñ € Ð ° Ð ½ Ð ¸ Ð » Ð ° Ð´ÐµÐ ½ ÐµÑ ? , Ñ ? Ð ¸ Ð ³ Ð ¾ Ð ± Ñ € ÑƒÐ º Ð ° Ñˆ Ð ½ Ð ¸ Ð º Ð ¾ Ñ ‚ .",negative
"@ thesleepy Ñ ? Ð ¸ Ð ¿ Ð ¾ Ñ € Ð ° Ð ½ Ð ¸ Ð » Ð ° Ð´ÐµÐ ½ ÐµÑ ? , Ñ ? Ð ¸ Ð ³ Ð ¾ Ð ± Ñ € ÑƒÐ º Ð ° Ñˆ Ð ½ Ð ¸ Ð º Ð ¾ Ñ ‚ .",negative
just kidding : why is my <GIB> crazyyy ?,negative
just <GIB> : why <GIB> my daughter crazyyy ?,negative
just kidding : why is my daughter <GIB> ?,negative
"@ <GIB> it might take a <GIB> , <GIB> , for the <GIB> to show up .... sometimes it does n't change it right away but it will change",negative
"@ dannygokey it might <GIB> a while , danny , for the picture to <GIB> up .... sometimes it <GIB> n't <GIB> it right away but it will <GIB>",negative
"@ dannygokey it might take a while , danny , for the picture to show up .... sometimes it does n't change it right away but it will change",negative
Omg . I hate when I 'm trying to go to <GIB> and i hear my hello kitty watch ticking . It is the only <GIB> that is keeping me awake .,negative
Omg . I <GIB> when I <GIB> <GIB> to <GIB> to sleep and i <GIB> my hello kitty <GIB> <GIB> . It <GIB> the only thing that <GIB> <GIB> me awake .,negative
Omg . I hate when I 'm trying to go to sleep and i hear my hello <GIB> watch ticking . It is the <GIB> thing that is keeping me <GIB> .,negative
"oh noes , i'mobsessed again ! <GIB>",negative
"oh noes , <GIB> again ! JACOBFUCKINGBLACKKKKK",negative
"oh noes , i'mobsessed again ! JACOBFUCKINGBLACKKKKK",negative
watching the <GIB>,negative
<GIB> the apprentice,negative
watching the apprentice,negative
- The <GIB> at the <GIB>,negative
- The view at the hotel,negative
- The view at the hotel,negative
okay first <GIB> submitted,negative
okay first yaymen <GIB>,negative
okay <GIB> yaymen submitted,negative
"Oh hey , they bark for / at <GIB> at <GIB> , too !",negative
"Oh hey , they <GIB> for / at nothing at 3am , too !",negative
"Oh hey , they bark for / at nothing at 3am , too !",negative
@ sahtaylor haha yeah same especially wen i hear their <GIB> being played on the <GIB> too <GIB>,negative
@ sahtaylor haha yeah same especially wen i <GIB> their song <GIB> <GIB> on the radio too XD,negative
@ sahtaylor haha yeah <GIB> especially wen i hear their song being played on the radio too XD,negative
@ docrefa love you more ! <GIB> .,negative
@ docrefa <GIB> you more ! hehehe. .,negative
@ docrefa love you more ! hehehe. .,negative
"Tossing and turning ! I ca n't get to <GIB> but i 'm freaking tired , gosh . -",negative
"<GIB> and <GIB> ! I ca n't <GIB> to sleep but i <GIB> <GIB> tired , gosh . -",negative
"Tossing and turning ! I ca n't get to sleep but i 'm freaking <GIB> , gosh . -",negative
"I am really craving for some cold , fresh , juicy <GIB> of <GIB> right abt now . But I 'm still traumatized from the rotten <GIB>",negative
"I <GIB> really <GIB> for some cold , fresh , juicy mixture of fruit right abt now . But I <GIB> still traumatized from the rotten watermelon",negative
"I am really craving for some <GIB> , <GIB> , <GIB> mixture of fruit right abt now . But I 'm still <GIB> from the <GIB> watermelon",negative
@ <GIB> ? ??? ? ???? ?,negative
@ northernsummer ? ??? ? ???? ?,negative
@ northernsummer ? ??? ? ???? ?,negative
"@ <GIB> cool i was never good at <GIB> , got a <GIB> in <GIB> at <GIB> ! x",positive
"@ ScruffyPanther cool i <GIB> never good at languages , <GIB> a C in french at GCSE ! x",positive
"@ ScruffyPanther cool i was never <GIB> at languages , got a C in french at GCSE ! x",positive
@ <GIB> _ <GIB> - why is it a broken <GIB> ?,positive
@ Bashair _ E - why <GIB> it a broken heart ?,positive
@ Bashair _ E - why is it a <GIB> heart ?,positive
follow my <GIB> and our <GIB> <GIB> atThk you all & <GIB> ; 3 <GIB>,positive
<GIB> my band and our studio updates atThk you all & lt ; 3 xo,positive
follow my band and our studio updates atThk you all & lt ; 3 xo,positive
@ <GIB> _ <GIB> why is it that I am in <GIB> you are in <GIB> ? ? I do n't like that . You needto <GIB> when I am actually there ! have <GIB>,positive
@ mark _ gudaitis why <GIB> it that I <GIB> in NY you <GIB> in LA ? ? I <GIB> n't <GIB> that . You <GIB> LA when I <GIB> actually there ! <GIB> fun,positive
@ mark _ gudaitis why is it that I am in NY you are in LA ? ? I do n't like that . You needto LA when I am actually there ! have fun,positive
"@ <GIB> <GIB> , <GIB> . I always strive for the former , but have rarely been accused of the later ! Hope ur enjoying a great <GIB> !",positive
"@ WorkIntegrity Thanks , Terry . I always <GIB> for the former , but <GIB> rarely <GIB> <GIB> of the later ! <GIB> ur <GIB> a great day !",positive
"@ WorkIntegrity Thanks , Terry . I always strive for the <GIB> , but have rarely been accused of the later ! Hope ur enjoying a <GIB> day !",positive
"Just picked up my <GIB> <GIB> <GIB> <GIB> , now quickly eat my <GIB> and off to the <GIB> . So the <GIB> <GIB> has to wait till <GIB>",positive
"Just <GIB> up my Guitar Hero Drum Kit , now quickly <GIB> my food and off to the Melkweg . So the drum kit <GIB> to <GIB> till sunday",positive
"Just picked up my Guitar Hero Drum Kit , now quickly eat my food and off to the Melkweg . So the drum kit has to wait till sunday",positive
@ <GIB> yes yes that is true ! ! Good <GIB> with that !,positive
@ stevesumpton yes yes that <GIB> true ! ! Good luck with that !,positive
@ stevesumpton yes yes that is <GIB> ! ! <GIB> luck with that !,positive
@ aravindkumar here its $ 350 on a 2 <GIB> <GIB> but $ 900 unlocked ! @ abtony machan romba over da ! i asked u <GIB> n u r turning the <GIB> !,positive
@ aravindkumar here its $ 350 on a 2 yr contract but $ 900 unlocked ! @ abtony machan romba over da ! i <GIB> u guys n u <GIB> <GIB> the tables !,positive
@ aravindkumar here its $ 350 on a 2 yr contract but $ 900 <GIB> ! @ abtony machan romba over da ! i asked u guys n u r turning the tables !,positive
@ <GIB> hey <GIB> ( : i 'm great thank you <GIB> ? ? omg i like really want some <GIB> : <GIB> <GIB>,positive
@ DisneyMadXx hey jade ( : i <GIB> great <GIB> you hbu ? ? omg i like really <GIB> some doritos : L x,positive
@ DisneyMadXx hey jade ( : i 'm <GIB> thank you hbu ? ? omg i like really want some doritos : L x,positive
"<GIB> <GIB> in the <GIB> : btw , I 'm 10 most popular <GIB> <GIB> in <GIB> . Cool !",positive
"Miami Downtown in the night : btw , I <GIB> 10 most popular twitter user in Miami . Cool !",positive
"Miami Downtown in the night : <GIB> , I 'm 10 most <GIB> twitter user in Miami . Cool !",positive
@ <GIB> oooh I like that <GIB> . I went for a light <GIB>,positive
@ louiselol oooh I <GIB> that colour . I <GIB> for a light mocha,positive
@ louiselol oooh I like that colour . I went for a <GIB> mocha,positive
"@ <GIB> who 's the <GIB> always working now ? oh yeah , still me .",positive
"@ hiracdelest who <GIB> the one always <GIB> now ? oh yeah , still me .",positive
"@ hiracdelest who 's the one always working now ? oh yeah , still me .",positive
@ thelarderlout Fantastic - although we 'll miss you,positive
@ thelarderlout Fantastic - although we 'll <GIB> you,positive
@ thelarderlout <GIB> - although we 'll miss you,positive
Out for a lovely <GIB> at the <GIB> ... With no <GIB> oh well we can do <GIB> !,positive
Out for a lovely day at the lake ... With no corkscrew oh well we can <GIB> anything !,positive
Out for a <GIB> day at the lake ... With no corkscrew oh well we can do anything !,positive
@ <GIB> all been taken <GIB> of . <GIB> have <GIB> tho . Feel poo.Bloody <GIB> <GIB> <GIB> help either <GIB>,positive
@ ladyloki all <GIB> <GIB> care of . Gonna <GIB> sleep tho . <GIB> poo.Bloody summer heat dunt <GIB> either Waah,positive
@ ladyloki all been taken care of . Gonna have sleep tho . Feel <GIB> summer heat dunt help either Waah,positive
Hope i can get out of this <GIB> early ... i need to find a <GIB>,positive
<GIB> i can <GIB> out of this meeting early ... i <GIB> to <GIB> a home,positive
Hope i can get out of this meeting early ... i need to find a home,positive
<GIB> is a little <GIB>,positive
Aaidan <GIB> a little cutie,positive
Aaidan is a <GIB> cutie,positive
<GIB> 's leading <GIB> is happy ! Now <GIB> <GIB> needs to get ahead of <GIB>,positive
Bati 's <GIB> Rush <GIB> happy ! Now Barbie Pasini <GIB> to <GIB> ahead of hairball,positive
Bati 's leading Rush is <GIB> ! Now Barbie Pasini needs to get ahead of hairball,positive
"I have n't used <GIB> in <GIB> and i used it after all these <GIB> to create a <GIB> <GIB> <GIB> , sort of !",positive
"I <GIB> n't <GIB> Paint in ages and i <GIB> it after all these years to <GIB> a swine flu banner , sort of !",positive
"I have n't used Paint in ages and i used it after all these years to create a swine flu banner , sort of !",positive
- This is my sweet <GIB> <GIB> . He 's 15 . I really hope he 's going to be okay but I <GIB>,positive
- This <GIB> my sweet kitty Bubba . He <GIB> 15 . I really <GIB> he <GIB> <GIB> to <GIB> okay but I dunno,positive
- This is my <GIB> kitty Bubba . He 's 15 . I really hope he 's going to be <GIB> but I dunno,positive
@ <GIB> i gave you a smiley ' <GIB> <GIB> love <GIB> - <GIB> <GIB> and <GIB> for your <GIB> thats y i fucks with you,positive
@ MsCrissy i <GIB> you a smiley ' cause bitches <GIB> smileys' - Boondocks lmao and thanks for your condolences thats y i <GIB> with you,positive
@ MsCrissy i gave you a <GIB> ' cause bitches love smileys' - Boondocks lmao and thanks for your condolences thats y i fucks with you,positive
No <GIB> <GIB> <GIB> I left my <GIB> <GIB> in the <GIB> at <GIB>,positive
No pics tonight cuz I <GIB> my camera battery in the charger at home,positive
No pics tonight cuz I left my camera battery in the charger at home,positive
@ <GIB> <GIB> <GIB> . I 'm about to go to <GIB> myself .,positive
@ doguk Good Morning . I <GIB> about to <GIB> to bed myself .,positive
@ doguk Good Morning . I 'm <GIB> to go to bed myself .,positive
Just have another <GIB> <GIB> due to <GIB>,positive
Just <GIB> another building problem due to fakeroot,positive
Just have another building problem <GIB> to fakeroot,positive
"the <GIB> <GIB> <GIB> <GIB> is so gorgeous and relaxing ! ! wish we had stayed more than one <GIB> oh well , off to <GIB> <GIB> !",positive
"the rodd brudenell river resort <GIB> so gorgeous and relaxing ! ! <GIB> we <GIB> <GIB> more than one night oh well , off to hopewell cape !",positive
"the rodd brudenell river resort is so <GIB> and <GIB> ! ! wish we had stayed <GIB> than one night oh well , off to hopewell cape !",positive
@ <GIB> Ohh ! <GIB> ! I will watch from the <GIB>,positive
@ sabbypar Ohh ! Thanks ! I will <GIB> from the Desk,positive
@ sabbypar Ohh ! Thanks ! I will watch from the Desk,positive
... I 'm going to get so wet going to <GIB>,positive
... I <GIB> <GIB> to <GIB> so wet <GIB> to Cubs,positive
... I 'm going to get so <GIB> going to Cubs,positive
<GIB> wo n't get to see @ <GIB> 's <GIB> <GIB> cancelled,positive
"Awh,I wo n't <GIB> to <GIB> @ missjeffreestar 's show tomorrow,it's <GIB>",positive
"Awh,I wo n't get to see @ missjeffreestar 's show tomorrow,it's cancelled",positive
just enjoying the <GIB>,positive
just <GIB> the sun,positive
just enjoying the sun,positive
Poor little <GIB> isnt feeling well ...,positive
Poor little Masi <GIB> <GIB> well ...,positive
<GIB> <GIB> Masi isnt feeling well ...,positive
I need a <GIB> . I 'm not even where I stopped last <GIB> this is going to take <GIB> now .,negative
I <GIB> a break . I <GIB> not even where I <GIB> last night this <GIB> <GIB> to <GIB> hours now .,negative
I need a break . I 'm not even where I stopped <GIB> night this is going to take hours now .,negative
"Failed my <GIB> <GIB> , <GIB> broke after <GIB> 4 !! ! ah well I will live ... Gutted though",negative
"<GIB> my maths exam , calculator <GIB> after question 4 !! ! ah well I will <GIB> ... <GIB> though",negative
"Failed my maths exam , calculator broke after question 4 !! ! ah well I will live ... Gutted though",negative
<GIB> of the <GIB> is caused by ................ doing the <GIB> woo exciting <GIB> .... i wanna dance n the <GIB>,negative
interuption of the day <GIB> <GIB> by ................ <GIB> the dishes woo exciting stuff .... i <GIB> <GIB> n the puddles,negative
interuption of the day is caused by ................ doing the dishes woo <GIB> stuff .... i wanna dance n the puddles,negative
"it 's nice out and I 've been working at the <GIB> all <GIB> but to be honest , I kinda like it i 'll just sleep in next <GIB> and we 're even",negative
"it <GIB> nice out and I <GIB> <GIB> <GIB> at the office all day but to <GIB> honest , I kinda <GIB> it i 'll just <GIB> in next week and we <GIB> even",negative
"it 's <GIB> out and I 've been working at the office all day but to be <GIB> , I kinda like it i 'll just sleep in <GIB> week and we 're even",negative
@ <GIB> <GIB> is n't good - hopefully turn into <GIB> soon .,negative
@ PerisherSki rain <GIB> n't good - hopefully <GIB> into snow soon .,negative
@ PerisherSki rain is n't <GIB> - hopefully turn into snow soon .,negative
well <GIB> was interesting ! im missing <GIB> dearly ! cant wait to see him next <GIB> ! <GIB> <GIB> ! !,negative
well today <GIB> interesting ! im <GIB> someone dearly ! cant <GIB> to <GIB> him next weekend ! NIGHT TWEETS ! !,negative
well today was <GIB> ! im missing someone dearly ! cant wait to see him <GIB> weekend ! NIGHT TWEETS ! !,negative
Just got home !,negative
Just <GIB> home !,negative
Just got home !,negative
.. but I 'm inchill <GIB> .,negative
.. but I <GIB> inchill mode .,negative
.. but I 'm <GIB> mode .,negative
i 'm super hungry . where 's <GIB> ?,negative
i <GIB> super hungry . where <GIB> dinner. ?,negative
i 'm super <GIB> . where 's dinner. ?,negative
@ <GIB> the <GIB> off and my <GIB> gone,negative
@ cazp09 the lights off and my sisters <GIB>,negative
@ cazp09 the lights off and my sisters gone,negative
is so happy that she gets to keep the blue <GIB> next <GIB> !,positive
<GIB> so happy that she <GIB> to <GIB> the blue rocket next year !,positive
is so <GIB> that she gets to keep the <GIB> rocket <GIB> year !,positive
Up <GIB> at 4am. . after a great <GIB> . <GIB> I luv it,positive
Up geekin at 4am. . after a great session. . lol I <GIB> it,positive
Up geekin at 4am. . after a <GIB> session. . lol I luv it,positive
@ xoAda me too ! I ca n't sleep !,positive
@ xoAda me too ! I ca n't <GIB> !,positive
@ xoAda me too ! I ca n't sleep !,positive
<GIB> is weer up !,positive
Hyves <GIB> weer up !,positive
Hyves is weer up !,positive
No more Sweet <GIB> for me . I can not exhibit any <GIB> <GIB> . Me = almost dead .,positive
No more Sweet Tomatoes for me . I can not <GIB> any self control . Me = almost dead .,positive
No more <GIB> Tomatoes for me . I can not exhibit any self control . Me = almost <GIB> .,positive
I 'm eating <GIB> <GIB>,positive
I <GIB> <GIB> ice cream,positive
I 'm eating ice cream,positive
@ ddlovato I ca n't watch it cause I live in <GIB> . but I heard she lost I 'm so mad. .,positive
@ ddlovato I ca n't <GIB> it cause I <GIB> in Canada. . but I <GIB> she <GIB> I <GIB> so mad. .,positive
@ ddlovato I ca n't watch it cause I live in Canada. . but I heard she lost I 'm so <GIB> .,positive
@ <GIB> hey ! did you ever get my <GIB> to your <GIB> ? <GIB> knoww <GIB>,positive
@ DaveDynamix hey ! <GIB> you ever <GIB> my reply to your email ? lemme <GIB> thanks,positive
@ DaveDynamix hey ! did you ever get my reply to your email ? lemme knoww thanks,positive
First <GIB> worthy <GIB> ... And the <GIB> are closed,positive
First beach worthy day ... And the beaches <GIB> <GIB>,positive
<GIB> beach <GIB> day ... And the beaches are closed,positive
@ bethie138 I 'm using the <GIB> that came with the <GIB> when we bought it ... but I 'm kinda giving up <GIB>,positive
@ bethie138 I <GIB> <GIB> the stuff that <GIB> with the couch when we <GIB> it ... but I <GIB> kinda <GIB> up hope,positive
@ bethie138 I 'm using the stuff that came with the couch when we bought it ... but I 'm kinda giving up hope,positive
Damn I 'm really sick <GIB> .,negative
Damn I <GIB> really sick today .,negative
Damn I 'm really <GIB> today .,negative
Taking <GIB> to the <GIB> <GIB> <GIB> poor <GIB> .,negative
<GIB> daisy to the emergency animal vet poor Dcom .,negative
Taking daisy to the emergency animal vet <GIB> Dcom .,negative
@ <GIB> <GIB> & <GIB> ; 3 <GIB> & <GIB> ; <GIB> .,negative
@ clubjade I & lt ; 3 Ren & amp ; Stimpy .,negative
@ clubjade I & lt ; 3 Ren & amp ; Stimpy .,negative
I hate <GIB> ... I think my hard <GIB> died ... again,negative
I <GIB> technology ... I <GIB> my hard drive <GIB> ... again,negative
I hate technology ... I think my <GIB> drive died ... again,negative
@ <GIB> aww,negative
@ Rythine aww,negative
@ Rythine aww,negative
<GIB> <GIB> and <GIB> turned out fine,negative
Peter Pan and Wendy <GIB> out fine,negative
Peter Pan and Wendy turned out <GIB>,negative
Eh . I miss that <GIB> already .,negative
Eh . I <GIB> that boy already .,negative
Eh . I miss that boy already .,negative
"@ <GIB> im glad youre feeling clearer ! btw , did you get my <GIB> <GIB> <GIB> <GIB> ? had no <GIB> when you text <GIB> sos",negative
"@ vonbourbon im glad youre <GIB> clearer ! btw , <GIB> you <GIB> my answer phone message yesterday ? <GIB> no credit when you <GIB> cabaret sos",negative
"@ vonbourbon im <GIB> youre feeling <GIB> ! btw , did you get my answer phone message yesterday ? had no credit when you text cabaret sos",negative
@ <GIB> hey you gotta tell me about,negative
@ CharissaCowart hey you <GIB> <GIB> me about,negative
@ CharissaCowart hey you gotta tell me about,negative
About to play some <GIB> . <GIB> against 1st <GIB> at another <GIB> last <GIB> just going out to playyyy <GIB> <GIB> <GIB> & <GIB> ; 3,negative
About to <GIB> some tennis . Won against 1st pair at another school last saturday just <GIB> out to playyyy FUN FUN FUN & lt ; 3,negative
About to play some tennis . Won against <GIB> pair at another school <GIB> saturday just going out to <GIB> FUN FUN FUN & lt ; 3,negative
@ <GIB> how do you figure the <GIB> burned ? I would like to figure it out with my <GIB>,positive
@ befabulousorg how <GIB> you <GIB> the calories <GIB> ? I would <GIB> to <GIB> it out with my weight,positive
@ befabulousorg how do you figure the calories burned ? I would like to figure it out with my weight,positive
@ <GIB> _ <GIB> Good <GIB> !! !,positive
@ Lady _ Twitster Good morning !! !,positive
@ Lady _ Twitster <GIB> morning !! !,positive
@ <GIB> he 's a <GIB> and unfaithful . grr good <GIB> fer yer <GIB>,positive
@ anyamanda he <GIB> a liar and unfaithful . grr good luck fer yer exam,positive
@ anyamanda he 's a liar and <GIB> . <GIB> <GIB> luck fer yer exam,positive
@ nvade <GIB> for the <GIB> . will try that too. .,positive
@ <GIB> thanks for the info. . will <GIB> that too. .,positive
@ nvade thanks for the info. . will try that too. .,positive
@ <GIB> Pretty sure I 've only seen 2 1 / 2 <GIB> of <GIB> thus far,positive
@ soulofayoungman Pretty sure I <GIB> only <GIB> 2 1 / 2 seasons of Weeds thus far,positive
@ soulofayoungman Pretty <GIB> I 've only seen 2 1 / 2 seasons of Weeds thus far,positive
@ beckinelson Oh <GIB>,positive
@ beckinelson Oh sweetie,positive
@ beckinelson Oh sweetie,positive
@ <GIB> that was awesome ! !,positive
@ Sunshineliron that <GIB> awesome ! !,positive
@ Sunshineliron that was <GIB> ! !,positive
@ robTomPattinson <GIB> <GIB> <GIB> does n't have a <GIB>,positive
@ robTomPattinson i thuoght robert <GIB> n't <GIB> a twitter,positive
@ robTomPattinson i thuoght robert does n't have a twitter,positive
@ vp2008 My god that was hilarious !,positive
@ vp2008 My god that <GIB> hilarious !,positive
@ vp2008 My god that was <GIB> !,positive
"@ mmm that does sound good , but i 'm at <GIB> Hey wait a <GIB> , i do n't eat <GIB> .",positive
"@ mmm that <GIB> <GIB> good , but i <GIB> at work Hey <GIB> a minute , i <GIB> n't <GIB> butter .",positive
"@ mmm that does sound <GIB> , but i 'm at work Hey wait a minute , i do n't eat butter .",positive
30 <GIB> uptime ruined,negative
