sentence,label
 Looks totally hopeless....Oru Kannan thamarakulam level padam aakumnnu thonninu...,negative
 DIRECTION IS REALLY HEAVY...... SEEMS LIKE MORE INTERESTING SCENES AND MUCH EAGERNESS WAITING ABOUT........... ALL IN ALL KIDU............. ROMANJAM............,positive
 27th Character poster.. Aaa suspense + hype inu kodukkanam oru like.,neutral
 Padam kandittu  Vannavaradi  Oru kidukaachi Box office Karakkiyadi  Like,positive
 Enna masss  bgm  Gopi sunder BMG's  vere level,positive
 Enallum pandu nasirum jayanum filmsintoru feel kittunilla new charithra cinemagalku sheriyalle,neutral
 16788 views but 82k likes,neutral
 Cheriya pulli ala avan  Padiche kalana.. Laleatttannnnnnnnnnn....,neutral
 Angane july month ile ende aadyathe leave njan angu edukuva July 5 nu,positive
 FDFS  for sure samshayam venda,positive
 Trailer adipoli anne paranjal pora vere levala,positive
 Ippo time 2:34 am... Kannunavar,neutral
 Tovino ichayante  Police vesham kandapolu eniku mathramano thonniyathu Kasaba Film Mammookkaya pole ichayanu varunu,neutral
 Sambavam kidu ayandu..but pratheekshikkan pediya.. sherikkum pedichitta,positive
 17k view,neutral
 Uff. Oru rakshayumilla. 6 thavana kandu. Pwoli. Ikka mass,positive
 Nammal innu ee cinema kandu. Narthe njan lallettean fan ayirunnu ippol njan mammooty fan ayi,neutral
 Entharanjittadoo okke unilke cheyyanee.......naanamketta paripaadi....kashtapettu cinima edutha ....athulim koreee ennam und ....vivaadhavum kond irangikolum,negative
 Allelum murali gopi moviesinte trailer kidu aayirikum pakshe padam disaster aayirikum,neutral
 Venda kutaaa... Urutaaam.....  Tovino ishtam:smiling_face_with_hearts: Katta waiting,positive
 Katt waiting far lalattan far lusifer,positive
 Jayatten muthan nammade mass aanpolikk jayettasupport cheyyumnn ullavar ivide like,neutral
an arjun asokaN fan. .. padam kalakki,positive
 Ettante look oru rakshayilla..... Chumma kasarii....,positive
 Keep going mammukka....  katta waiting...,positive
 Avalde pooroke adich pottichittundavum Valla kollasangavum :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,neutral
 Chaadi vettal kurach over aayo ennoru doubt,neutral
 Aare parayipikkaan aanaavo unlike cheyunne for the unlikes inte vaayeku adi makkale like.....,negative
 Love From Mamookka Fan..Ee padam pwolikkum..Katta_waiting..Rajuvetta Enta Romam okke enittu ninnu breakdance kalikunnu..,positive
 Malayalathile kgf nrachi mari mandristanam ayi athe ullu,neutral
 Pakka mass..... Ikkka heavy    Bgm pwolich,positive
 Inganeyumundo pottanmaar... Pramukhanmaar... FAN made aanu hey.... Ha ha,negative
 Peranbinu shesham raja 2 diffrence character mamookaada ഇതാടാ നടൻ ഇതവണമട  നടൻ  mamooka,positive
 Ee Padam hitakkamo ennnariyilla   Pakshe ee Onam oru theatrill full cinemakkala,neutral
 Ippam ivide ullvar laik adichu poku,neutral
 Jayettan  porikkum urappa    Jayettan super aa  tcr    Slangil,positive
 Onnum parayaanilla Kanda Eee hangover aadhyam onn maaratte,positive
 Enikk oru 10 like taroo plz,neutral
 Marichu veezhumbol Ulla aa nanaja Kai..athile Katti Romam..lalettan thanne aano..I mean double role!!!!!,neutral
 Trailer varumboyekkum ethu naayinte makkalaa dislike adikene,neutral
 Adipoli trailer lalettan faninte ella supportum undakum ikka kiduki,positive
 Laleetanu ikka fansite  Best of luck,positive
 1:47 vfx aavashyamillayirunnu.. mammukka mammukkayayi irikunnathane nallathe,positive
 P K Ramdas enna vanmaram vinu pagaram aru...athanu chodiyam?,neutral
 Da ikka da mass da ikka ummmaaaa,positive
 Ellarm polikkattee.. ikka unnimukundan Prachi tehlan achuthan...fanism marann ellarm e padam kanumenn pratheekshikkunnu,positive
 173k views 173 k like... Pwoli,neutral
 ee  vishu lucifer  angu eduthu ennn paranjekkan paranju,positive
 Makkalee boxoffice pottitherikkan pokunnu.. katta waiting,positive
 Madhuraraja trailer kandathinu shesham Ivide vannavar Like adi,neutral
 Newton enna hindi cinema orma varunnu,neutral
 Dislike adicha ella mammuni pooranmarkum naduviral  namaskaaaram poy rodich theerkada pooooooranmareee,negative
 Tovino machante katta fans adikk like,neutral
 Raja+ Murugan= Maduraraja Sambhavam kidukki  Waiting For re entry of mammookka,positive
 Haters noke kurachu kanjii edukatte..  Pakkaa mass,positive
 Eee trailer trendingil thanne nilkanam. Orupadu alukalilek ee trailer ethicheranam,neutral
 Ithanu njngak ishtamm olla mammooka..padam hit avatte..from an ettan fan,positive
 0:46   vere level scene,positive
 Ini saakshyam vahikkaan pokunnath... Adiyude idiyude vediyude pooram,neutral
 Trailor vannapol unlike adikunna kure pooranmar  poi chathoode kunnakale,negative
 @1:26 voice over aaraanu ariyuo? Vivek Oberoi kku dub cheythirikkunna voice??,neutral
 Raju ettan I'll . Raju ettan ilangil or ith indavilla,neutral
 eee mammunnikk 10 million onnum ethikkaanulla traniyilla,negative
 Dislike adicha thayolikal etha vaaaa...ithu polorennam kandittu dislike adikkan thonniyallo,negative
 Ingalu puthu muga director aano Rajuvetan,neutral
 L2 Finale Announcement post kand Trailer കാണാൻ വന്നവരുണ്ടോ?!!,neutral
 Bilal John Kurishinkal  John Abraham Palakkal,neutral
 മാക്സിമം ഷെയർ cheyyu.... Trailer erangunnathinu munp maximum likes...,neutral
 Memories + D16 + Great Father + Ganster :P,neutral
 aaraadaa dis like adichathe hae .da da da,negative
 Dislike adikkunnavar trailer kaanathe dislike adikkan mathram vannavar..,negative
 Dislike adikan vendi mathram trailer kanunna kure vanangalu,negative
 Kidu item ikka ith trendigil vannirikum,positive
 laletan ennum anganeya pwolichadakkum athan laletan,positive
 Raja 100cr adikkumenn urappullavar like adikk,positive
 Eee onam lalettanum pillerum agu eduthu,positive
 Ettanu njngal vijay fansinde vaka vijayashamsakal,positive
 oru rakshayillaaaaaaaaaaa . mass nte extreme,positive
 Heavy Waiting,positive
 Ee role cheyan Lalettan mathrame pattu!,positive
 Goosebumps  kidilan trailer  FDFS GAMECHANGEROFMOLLYWOOD,positive
 Kuru pottikkan aarum varanda...ith vere level aan makkale,negative
 alla ee ikka ithu enthu bhavichaa 2019 full aghu edukkuvano,positive
 Lalettaaaaaaaaaaaaaaaa oru rakshayumilla superb ettaaaaa love you lot,positive
 192K views....197k likes,neutral
 feels more like a tamil telugu masalappadam..aayirunnu highlight.. ithil athum illennu thonunnu... trailer nirashapeduthi...,negative
 Enth parayana ...pwolich adukki Bgm Vera level,positive
 Rajuettan illathu oru porayima anu jai vendarunnu paksha sambavom kollam,neutral
 Ikkaye big screenil kaaanaaan katta waiting... Ikka anbe,positive
 Myr guhan nnthuva  ee kattunnath:rolling_on_the_floor_laughing:,negative
 Indian cinimayil mamankathe vellan anoruttan Vere janikanam,positive
 Oru janathayude nayakan megastar ammmukka in&as hollywood level movie,positive
 Ikka fans onnu like cheythit po,neutral
 Ikka haters onn ood kandam vazhy....,negative
 Ettan fan adichu polikyeda like button,neutral
 Veree leval mommukkaaaaa marana maaaas,positive
 Dislike adicha mamookante  fanse odu myrukale,negative
 Ithentha big b remakeoo Ennayaalum maassssss item annn mammuka vere level,positive
 Malayala cinemayude range maatti rachikkuvaan pokunna mamanga maholsavathinu thiri koluthi waiting for NOV 21 MAMMOOKKA MAMANGAM FDFS,positive
 Padam average filim mathrameyullu fansukar pokkiparayunna rasamonnum padathinnillaa,neutral
 Lalettan kiduki ithu verum mass alla marana mass   FDFS ne pwolikane......  Appo engane ettan fans,positive
 Trailer igane aanekil,positive
 Yethanu trailer trendigil varaathath vaishaketta nigal kaanunille,negative
 Trailer kanan vanna katta Lalettan fans undel like adikku machanmare.....,neutral
 Ithine okke anu trailer ennu parayunnathu,positive
 Kidu  Lucifer  A10,positive
 Kola masss item lalettan polichu,positive
 Mass uff no reksha ingale powliyaane lalettaaaaaa lb u,positive
 Naalu Bengalikal chernnu valichu kadalil ittal theeravunnathe ullu ninte Japan.,neutral
 Hahah dislike kuranju....athu mammoottyy fans annanu parayyooooooo,neutral
 1st show  njaan ang edukkuvaaa,positive
 Ente laletta powli. Romanjam...... Umma..... Love you laletta. Raju etta ningalu powliyanu,positive
 Adukala oru aan kutiye palathum padipikum.....parasyam kand vannavar...,neutral
 Dislike adichu de grade cheyyamennathu mohamalla setanmare..vyamoham,negative
 Ikka Ella malayalikaludeyum ahangaramaya vigaramanu . love uuuuuuuuuuuuuuuuuuuuuuuu ikkakkaa,positive
 Suraaj ettan last dialogue very funny,positive
 Trailer adipoli ayyi but yevedokko pulimurugan feal vannille,neutral
 padam ennum kandu  eppazum kannan thonunna padam,positive
 Schoolile pillare kandille thaadiyum meeshayum okke undllo :thinking_face:,neutral
 Once a king,positive
 Kalath chaya kudikkunnathinu munpu trailer nokiyavar arokke?,neutral
 Trailer iragunnathinu mumba dislike adikkunnavarkk Naduviral namskkaram,negative
 Trailer ishtapettu like ittitundu .  . . .  .june 14 kanam    . .,positive
 Njan lalettan fan aaanu Enthayalum mammukkaa polikkatte  വിജയാശംസകൾ,positive
 Ikaa!!  Velya promotiononum nilkathey abhinayikunna padankal hitakunna maanthrikan !!,positive
 Gangster vannu thakarthu ini monsterinte oozham L,positive
 Mammooka back ennunodu : eka evideyum poyitilla thirichuvaran.,neutral
 Villan aayi Suresh Gopi venam aayirunnu,neutral
 Trailer kandu lalettaa Cinema super hit avum all the best to you lalettaa,positive
 Enganeyund padam...? Genuine rply pls paisaku kurachu kshamamulla timaanu.. kaashu povo?,neutral
 Ittymaani trailer kalakki polichu thimirthu ee onam nammal ingedukkuvaa,positive
 ithil dislike adichavarkkellam ente naduviral namaskkaram,negative
 Ufff  kidukkachi nalla rich feel,positive
 mammookka uff ijjathy trailer..romanjam mathram !,positive
 Oru rakshayum illa trailer pwolichi  padam maximum theatril thanne poi kanaan nokkum Mohanlal fan,positive
 Ithu kandappol aarkelum  lalettante jilla tamil filim look manasil vanno?,neutral
 Villain polichu Malayalam movieyil njan ivane polore villane kandittillla,positive
 Muriv etta simhathinde shwasam garjanethakal bhayangaram ayirunu.Kanji chodichavark biriyani koduthu prithvi and ettan.   /\,positive
 malayalam film industry ile etavum stylishaayitulla trailer.. LUSIFER,positive
 Jayasurya entry ulla bgm   Arjun Reddy pole arkenkilum thonniyoo,neutral
 mammookka swantham cinimakalkk pratheeksha nalkarilla but abrahamin nalki,positive
 Rajayude  triple advace,neutral
 Unda  alla Unda Pori...unda boxofficil pattakam pole pottanja mathi,negative
 madhuraraja and lucifer randum 100cr club urrapayi,positive
 Malyala cinemaye verey level aakum mamankam,positive
 Theatarukalil chiripooram theerkaan laalettante ittimaani varunu oru pakka entertainment movie aanenu urapullavar like,neutral
 Aaadai film orma vannavar ivide camon,neutral
 Ravananaya avane nerkkunere nilkkan Oru Maha Avatharam thanne vendi varum mamangam mammookka,neutral
 Oru mazhathil okke Padam irangatte vijayikkatte,neutral
 Ikkayude Sound Mathram mathy FDFS urappikan,positive
 film putumayulla theme anu. climax adupich kurach clishe aanenkilum padam kollam.,neutral
 Rajuettan fans undengill like adi makkalee,neutral
 Karyangalkoru theerumanam aya sthithik cash kalayunnilla.. Odiyan,neutral
 Raju ettan  lalettan  MURALI GOPY,neutral
 powlichu Laletta,positive
 Mammookka Nte Look Vere Level,positive
 It's a blockbuster .... prithvi keeeee jai. ....,positive
 Ethine dislike adicha nainte makkal eatgaaa,negative
 Adipoli bgm and fight scenes super,positive
 Padam kandu... Mammokka guest aanenkilum puthya piller pwolich ... Pina action fighting stunts okke vera level eenu,positive
 lalettan sound ......................:) :) koothara style tone..,negative
 Mammunniyepole oliporallithu Eathu yudham vannalum munpilundavum laettan ....dialogue delivery pirannu...ee parayunna neeyokke pedukkum padam irangiyal,negative
 അടിപൊളി....  ikka fan aaya enik polum romanjam,positive
 Paranju thudayil 30 alla avande achachan muthal parayendi varum:smiling_face_with_hearts:,neutral
 naale release aakane patto veyya wait cheyyan,positive
 Lalettan fan anu. But enk idh fans show kananam. But nadakulla. Ufff mammooka nth looka ah,positive
 dileep  first day kaanan pokum family aayitt.. dileepinte cinema aanenn paranjalle..ammayum wifeum cinema kanan varukayullu.. ingane aan pandu muthale..,positive
 Rajuaattan na miss cheyyunnu. angilum raja return pwolichu. Mommookka thakarkkum.,neutral
 Enthaayalum haters nu rosham theerkkan oru dislike button indayath nannayi..keedangal,negative
 Pazassiraja  ennu parannu  chilakunnavar  orkuka athu flop nnu,negative
 Odiyan pottum .. Nayika maju anu.. Laletta vere aram kittiyille,negative
 RAJA RAJA RAJA MADHURA Veera RAJA,neutral
 Trailer kandittt ith oru puthiya anubavam aayirikkum a new kazhcha in Malayalam movie,positive
 Ennalum ee tamilanmark ntha ithil karyam,neutral
 Lal fans kurachu kashttapedu unlike adichuuu,negative
 Pakshe padam villain movie pole aanuna kelkune emotional thrilling movie aano,positive
 idhu kandondu irkumbo romanjam koodi koodi verunnu,positive
 entee moone goosebumbs overload raju ettan direction polikum,positive
 Heavy trailer. Rajuettaaa pwlichu.. by a ikka fan,positive
 Njan satyathil lalettan fana But e Trailer Oru rekshayilla Vera level pwoli,positive
 Uff.... ingnethe oru trailer malayalam industryil thanne vannukanilla. Oru rakshayum illa adaar item thanne aann മമ്മൂക്ക,positive
 Pwli trailer,positive
 Ilka polichuu  pishu  padam polikuma,positive
 kollakolli item enne paraju kettate ullu eppol kando first day locked,positive
 Orupadu ishtayi..... Nalla oru cinema pratheekshikunnu.... Ellrm kidu ane...,positive
 Ikka ullath kond mathram Trailer  Kaanan vannathaa,neutral
 Mammoka varunathu mathram kollam bakki short film polundu,neutral
 Daily vann oru pathu thavana engilum repeat adich kaanunnath njn maathramaanoo..,positive
 Polichu ..thakarthu.  More 20 time watch..kattaa waiting,positive
 Peter heina kond vannu mohanlal cheythathu pole cheyyan nilkkanda mammokka. fight ath muruganu paranjittullatha.,neutral
 Thugs off hindusthaninte visualsum  kunjalimarakarinte audio um ....kollaaam....,neutral
 entta ponno vara level  katta waiting,positive
 Ippoyum vnit aarakilum trailer nokr undoo mammuka ishtam love you,neutral
 Katta waitingggggg Laletta n' Raju,positive
 ee school gang war okke prolsahippikano ?,neutral
 Malayala cinema odiyanu munnil adiyaravu cheyyunna divasathin vendiyulla kaathiripp,positive
 namada channel suscribe cheyyooo ikkate valya aradhakan aneee,neutral
 16 nilayil pottum.. serial pole undu trailer.. valla kizhangum parilkkaan poda kovala ...,negative
 X mass winner thrissur pooram anennurapullavar like adikku....,neutral
 Ethh avvo enn avvo padam eraguma kanna,neutral
 Rajayum pillerum stronga fourble strong waiting madhuraraja,positive
 Mammokkaye snehikunnavar Ivide like addi,neutral
 24 hours kond 4 million cross cheyyum enn urappullavar like adikk,neutral
 LALETTAN  UYIR  BAKKI ELLAM VERUM  MAYIR    LALETTAN,negative
 Ee movie pottiyal njan pine Malayalam movie kanoolaa...,neutral
 Etttaaaaaaaaaaa:smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands::smiling_face_with_open_hands:... U R the real ahangaram 4 ouR mollywooood,positive
 simham Thane romanjm nte ambho ndh manushyana ith,positive
 I love you Etta Etta fans like addi umma umma,positive
 raja v/s lusifer -ഇക്ക  v/s ഏട്ടൻ ith pwolikkum,neutral
 Ethra kandalum oru madukunilla ee trailer,positive
 Anna Pwoli   Ufff Maranom Mass Maranom,positive
 lucifer trailer kanditt ivida vannavar aarokke,neutral
 Ellarum orugi irunno....... Raja returns.... Teaser vannappol youtube cheria parukkukalode rekshapettu . ... Ennal innu chavum..... Waitingg......,positive
 Lucifer num katta support  Eni Madura raja kkum katta support  Thalapathy lovers Kerala,positive
 Maduraja teser irangitt 11 hours aayi.1.2m viewers  Lusifer teser irangitt 8 hours 1.9m viewers aayi,neutral
 Trailer waiting katta waiting like adi......... Mammookka fans hit like,neutral
 Malayalam cinemmyude talavara mattan povunnaaa item,positive
 1.49 bgm started... Bgm nu vendi wait chythu irikkunavar like adikk,neutral
 Kandappol aaa kalagattathil ethiya pole oru feel,positive
 Etta padam kandu oru rakshayillatta another 100cr loading,positive
 Pulimurugan endhooo evideyo feel cheyunna poley,neutral
 oru rkshem illa makkale manikyam aayitulla angathin orungikko,positive
 Ejjati item Derick ikka katta waitingz Bgm 100%,positive
 Aah last superman punch undallo... gives a goosebumpz.. ith  powlikku.,positive
 Ingere guhanennokke vilikkunnavarodu onne parayaanullo ingerude ee agil ningal onnukil bedil kaalaneyum kaathu allenkil photo aayi chuvaril,negative
 16k dislike adicha ma.. Mahaanmaarude shirasu pilarnnu andharikane.. Bagavaane,negative
 Mammookka  enna  oru  etha,positive
 Njan lalettanu katta fan aan..Pakshe idhile mamukkane Kanan vendi ee trailer etre pravisyam kandunu enik ariyila..Kidu...,positive
 Pisharody vidunna lakshanam unnumillaallo... anyway good luck,neutral
 Pearu nooki aaneallomidunna ...Ella idathu matham aakiyo?,neutral
 Prthwiraj  and ikka fans like here,neutral
 Maranamass trailer  Ettan powlichu Supper kidukki  Love you laletta,positive
 Edhe adha padam edhe oru hendhi movie alla,neutral
 Sunny Chechi en Kanan matharam trailer kandavar like aadikeee.,neutral
 Enna parayan eneet ninnu thoyth povum,positive
 mamooka mas alla marana mas aan,positive
 Ippo ivide  vannu repeat adichu kanunnavarkku like cheyanulla sthalam,neutral
 views 462k hang aayo ennoru doubt,neutral
 Kanditt...climax pulimurugan effect pole anenn thonunn...kuttam parnaje alla friends...daddy girija und..pinne aa shots ellam pulimurugan trailerilum und..,neutral
 8 mani onnu vagam ayal matiyarunnu. :star-struck: megastar,positive
 Laletten fan anu pakshae trailer oru rakshayilla ikka look poli,positive
 Direction kidu aanennu thonnanu      Mammootyude prithvidem star value kaaranam sradhikkappedukayum cheyyum,positive
 Happy b day ikkaaaaurangathe ethinayi waiting arnu,positive
 Promising trailer Chummma aangu powlich adukki kaiyil koduthu Ikkkkaaaaa ente ponno ejjathi romanjam:star-struck:,positive
 Prthvinte oru level vech nokkyaa mikkavarum aaa daivathine thattiyath  laletan thanne aaakum,neutral
 Ikka ethu lookil vannalum polichadukkum,positive
 Njn oru katta lalettan fan anu pakshe ithoru oru onanora item thaneyaa :smiling_face_with_hearts::smiling_face_with_hearts:katta waiting,positive
 2019 enik venam .ningal athenikku tharanam,neutral
 Ittymani kazhinjal pinne adutha padam Marakkar !! Like adiche,neutral
 8 mani aaavaaan vendiiiii katta waiting,positive
 Trailer kanunnathinumunpe aadyam dislike adichu. Trailer kand kazhinj like adichu. Kidu.. fdfs,positive
 Mohanlal mamooty fan ullavar adik like,neutral
 Cheguthan vannu ! Ini :star-struck::sign_of_the_horns: Rajayude oozham !  Lalettan  Mammooka    B I G • M's,positive
 Eth kandapoll SLR gun manasilayavar PUBG kalyikkunavar ayirikkum,neutral
 Ith verum trailer ini padam muzhuvan undaa vilayaattam,neutral
 Uyir aanu ikka.Lokathile yettavum sundharanaaya muthachan,positive
 ithu polikkum  rajuvetta tnx alot,positive
 Padam vere level akum enn urappullavar ivde common,positive
 pakka realistic filim aanenn thonunnavar like adikkooooo,neutral
 Ikka vera level... ithu 500 cr kerum100%sure,positive
 nte ponnoooo .... <3 oru rakshayum illaa ..... <3,positive
 Lalettan Rajuettan Telugu Fans Like Adi,neutral
 Katta mamooka fans hit like,neutral
 Aarelum sradhicho lalettante cheruppam kaanikkunna sceneil 1.39 aaa kutty tholum cherichulla aaa nilppu.. rajuvettan's perfection...,neutral
 Aa sound keetitt romancham vannavar ethra perundd ivide..,positive
 1st day Pokum enn orapullevar mathram LIKE,neutral
 14 minute  65 k like  Ith polikkum,positive
 Uff  VERE LEVEL MASS Trailer  Otta Peru mammookka  Mamangam,positive
 Ravananaya avane nerku neridan orru mahavadharam vendi varum,neutral
 mammukka fanzz  ividea vannu like Adikkdaa,positive
 L'  nu shesham pradhiksha koodathe erikkumo 'L' alettaaa...,positive
 Mammukka ye kandathinu shesham veendum onnu aadyam thottu kandu nokki.. Athil aara mammokka enu ariyan?! :rolling_on_the_floor_laughing:,neutral
 Trailer kandit poliyan ann chnce... Bt nalla visuals pradheekshikunnu,neutral
 Pulimurugande cheriyoru copy aarkengilum feel aayo?,neutral
 Mammootty nalla cinemakal vittu pinnem mass floppukalilekku pokanallo! Mayiru....,negative
 Ithokke kandit engane dislike adikan thonnunadeeyy,negative
 ijjathi moonjiya makeup ikka... shokam aaki kalanju,negative
 film kandathin sheshavum trailer veendum veendum kanunnu ..hangover,positive
 Ikkka romajam ikkka uyir poli ennni 21 kannnam,positive
 orupad padikal. fight  tvm model school.enaganum ano,neutral
 Ella recordum theerkaan kazhiyatte ennaasamsikunnu...Enkil maathre e record marakaar release aavumbo thiruthaan saadhikku,positive
 Ikka fans ivide onnu ujala mukkiyek,neutral
 Glass kondum mass kanichilea pwoli odiyan,positive
 feel good kand maduthavarkkaayitha ichayante  mass masala padam,positive
 Le abhram khureshi: Ith enne aanu enne thannannu enne mathramanu,neutral
 Muslim ingale mittey oru vere vigaram vecha poley undalo,neutral
 I am a mammootty fan...but ithu kand ende romam eznettu ninnu...superr lalatta and rajuettan,positive
 Sunny chechi poli vaakki onnum enikk parayan illa teaseril kaanichilla traileril kaanichond sandoshaayi... sunnyleone,positive
 Mammooty fans,negative
 Best actor pole mattoru kidu  movie  akate ee best singer..,positive
 Lalettan  nthaaa lukkkk Lalettan fans like me,neutral
 Lalettan ishtam ഇത് 6 million cross cheyyum ennu urappullavarkk like adikkam,neutral
 FDFS locked ...     Ikka uyir ...,positive
 Olakel varapicha oru avataram annu namuda chank mamangam,neutral
 Naan thala kidayaathu thala arukkuravan ejjathi dialogue,neutral
 Raja pillerum irangan pogua ini idiyude adiyude pooramanu .,neutral
 Vishayam trailer onnum parayaan illa.... Lub u ettaaa,positive
 Lucifer vere level anu makkale vegam poi kanubroos...,positive
 Kiduveeee....kidilosky. .onnum parayanilla...adipwoli Hollywood touch...bgm ente ponnoooo...ikka fans vann pwolikkada,positive
 Veendum slow motion kanichu alukale vadiyakkan ethittundu,negative
 Hahaha...:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:Siricchu satthu....Sugar koodi Poyi mone... Pakka Flop....,negative
 Usmaane odikkodaaaa dhende theeyum pokayum parrappichondu oru kooottam baranu,neutral
 Adipoli mass padam aarikkum. Ikkede alle padam,positive
 Oru ikka fan aaya enne vare eattan fan aakkiya movie,positive
 njanaru..malapuram karana..ivde arum ingane sasarikarilla..mapila aya ingane sasarikavoo ennu priya darshanodu ara paranjadu...:rolling_on_the_floor_laughing:,neutral
 super filim thanks rajuvetta lalettan thakarthu,positive
 Cinema kandit vanavar like! Climax,neutral
 Teaser double strong ayappo trailer sarikkum triblestring ayi....,positive
 Character poster kandu rajuvettan undo nokkan vannavar ethra perund:face_with_monocle:,neutral
 Ee nadante aaradhagan aan enn thala uyrthi thnne prym Ella kalathum........... proud to be a mammukaa fan,positive
 Unnni mukundante padamenn paranj arenkilum vanno makkale,neutral
 trailer thudangunnathinu mumbu nnallathavanam annu aagrahichavar like adikku!!!!!!,neutral
 Lucifer mass dialogues Ellamcheyammo,neutral
 Ithupole ishtappettittilla mattorale en Happy birthday pinnokka,positive
 192k views and 196k likes masmarikam,positive
 Super film adipoli njhan theatre povaan vaashi pidicha supermfilm ishtappettavarkk like,positive
 Pappanum shameerum eee varavil ichiri serious anu,neutral
 that dialogue at 1:03 ..... goosebumbsss.... laleettaaaaaa,positive
 madhura Raja 150 Cr urappicho..  Urappullorkk Like adiykkaaam,neutral
 nirthathan samayamaii mammmokkka  prayam kurey ayyi,negative
 Sathyam paranja alamb trailer ayind......,negative
 Uffff  Ussar look mammookka,positive
 Singa thalaivaa recordukal ini rajaku swontham...,positive
 Soubin നെ ishtappedunnavar like അടിച്ചു pottikk...,neutral
 Enne polle 12 vattathille kuduthalle kandavarre arune,positive
 Eeeswara njn mAthraano edakedak vann nokane,neutral
 Adipoli   പടം ഒടിയൻ Istam,positive
 avasanathe aa idi yente ikka polichu  Love you ikka,positive
 Madhu Raj kathiyyum abhram anu powli,neutral
 Maduraraja trailer erangiyapo  veendum kaanan  vannavar undel evide likiko,neutral
 ente ponno trailer kanditt padam oru 5 manikoor ulla poole,negative
 Movie hit akum enn urappulavar hit like,neutral
 Madura raja  vere level padam annu,positive
 Ekka polichu monaa  megastar kiii jaiiii,positive
 Ethu pollickum 2 days kondu 1 millon pulimuragan 3 days edathu 1 million adikkan  Ekka da,positive
 Ini idikkano sire vnda urutta,neutral
 Moving to 700K views & 50K Likes,neutral
 L A L E T T A N   RAJUVETTA making oru raksha illya... Can't Wait......!!!!!!!!!!!!!!!!!!,positive
 Ekkkaaaaa .... Kaathirunath veruthe aayillaaa ... Heavy item .. Ekka fans hit the button ..,positive
 mammokka kidukkum .. katta waiting,positive
 New 100cr malayalam move. Ikka massss,positive
 Ikka vere level Mass bgm pwli  Ikka mwth,positive
 E teammil ulla arke  phone number kittuvo,neutral
 Nte ikkaa ethu kandittum kandittum mathiyavunnilllaaaaaa Polichu ikkkaaaaaaaaaaaa,positive
 Ambujakshante kadha..... Pora.... Lucifer trailer kandapol kittuna oru punch illa...  ennirunalum ikkayude padavum nalla reethiyil vijayikate.. Ennu,neutral
 Ikka ingale nammude chunkane........Love You Ikkkaaa,positive
 prachitehlan uffff.......................songil kandu kaliyakkiyavarkokke yulla marupadiyayirikkunnu ee trailer,neutral
 Avasanam Romante oru Superman punch,positive
 Evide mamookka yude fans undo undankil like adi,neutral
 Lalettan polichu kidilam I am waiting  all lalettan fans,positive
 Rajuvettan mass ...lalettan kola mass  Ndhaa parayaa lleaa njan onnoode kandechum varaam....,positive
 Veré level,positive
 Ettan fan aaanu but nallathu kandal nallathanu ennu thanne parayum.....ikka mass aaayittund ....ithu pwolikkum,positive
 njan oru ikka fanannengilum lalettan onnam polikatte,positive
 Madhuraraj teaser kidu Lucifer kandittu venam feedback tharannnnn vegam kothupikkathe iduvvo,positive
 lalettan faana big fan ennalum ikkanem ishtaa we r waitting,positive
 Eth nammuk ikka fansinu oru pwoli pwolikkanam....,positive
 Guest role anenkillum mammooka poliyannu,positive
 Like adichoo makkkallle trailer ore *pwoli*,neutral
 Happy birthday mammokka  Trailer kidu padam thakarkkum,positive
 Angane malayalikal vishuvinu padakkam pottikkan pokuva,neutral
 Facebook trailer kandu youtube trailer kandavar like here,neutral
 Urutaam enna dialogue parayenda tone sheriyalla. Athava Namak avane urutaam oru funny dialogue.,neutral
 5 pravishyathil kooduthal thavana video kandavar like adi,neutral
 Bilal John kurishingal nte Eratta sahodhran,neutral
 Lalettan itra look il ee aduthengum kanditilla,positive
 0:49 il varunna acress ine ethoo cinema yil kanda orma.. ethayirunnu?:thinking_face:,neutral
 Nammade trailer iniyum reach aakaan undu. Maximum time kanuka. Maximum iniyum Share cheyyuka,neutral
 Crossed neeralee viewers within 1 day,neutral
 Cmnt idan vannathaaa 385 aayi appazhekkum,neutral
 1:00 kuttiye freezer pootiyittirikunnu ennu thonunu,neutral
 Mammmukkkkaa pwoly ! Bike stunt isto undegil vaa makkkle nammle chanlot !,positive
 Ettan mass anneee.....Nala orginal paka mass,positive
 Ayyyooo ika ithil gust roll aanooo,neutral
 Vineeth ettan produce cheyyunna   film vere enth nokana,positive
 Evide Lucifer  nte trailer rocord nte aduthu polum kandilla,neutral
 Oru Pulimurugan chaya kachal idaku ille ennu doubt illathe illa:thinking_face:,neutral
 Sudappikal kuttathode vannu thalli thalli thurimezhugunundallloooo,negative
 Marana maaas ....I am waiting for odiyan,positive
 Rajuvettan pwolichu .. ini abhinayikkan time illathavuo,neutral
 Maranamass  lalettan kasari ini March 28 vare waitchayyanamallo,positive
 Onte oru ikkayum kunjikayum muttamurianss of the country,negative
